,,,Metal Payable Percent (%)
705,Copper,39,0.0
705,Copper,27,0.0
705,Copper,31,0.0
705,Copper,5,0.0
705,Copper,11,0.0
705,Copper,49,0.0
705,Copper,46,0.0
705,Copper,25,0.0
705,Copper,18,0.0
705,Copper,10,0.0
705,Copper,24,0.0
705,Copper,38,0.0
705,Copper,8,0.0
705,Copper,47,0.0
705,Copper,16,0.0
705,Copper,17,0.0
705,Copper,4,0.0
705,Copper,19,0.0
705,Copper,41,0.0
705,Copper,9,0.0
705,Copper,42,0.0
705,Copper,48,0.0
1053,Copper,40,0.0
1053,Copper,6,0.0
1053,Copper,20,0.0
1053,Copper,30,0.0
1053,Copper,29,0.0
1053,Copper,7,0.0
1053,Copper,22,0.0
1053,Copper,36,0.0
1053,Copper,45,0.0
1053,Copper,33,0.0
1053,Copper,28,0.0
1053,Copper,44,0.0
1053,Copper,1,0.0
1053,Copper,39,0.0
1053,Copper,27,0.0
1053,Copper,31,0.0
1053,Copper,5,0.0
1053,Copper,11,0.0
1053,Copper,49,0.0
1053,Copper,46,0.0
1053,Copper,25,0.0
1053,Copper,18,0.0
1053,Copper,10,0.0
1053,Copper,24,0.0
1053,Copper,38,0.0
1053,Copper,8,0.0
1053,Copper,47,0.0
1053,Copper,16,0.0
1053,Copper,17,0.0
1053,Copper,4,0.0
1053,Copper,19,0.0
1053,Copper,41,0.0
1053,Copper,9,0.0
1053,Copper,42,0.0
1053,Copper,48,0.0
1053,Copper,32,0.0
1053,Copper,43,0.0
1053,Copper,2,0.0
1053,Copper,26,0.0
1053,Copper,12,0.0
1053,Copper,35,0.0
1053,Copper,0,0.0
1053,Copper,13,0.0
605,Copper,40,0.0
605,Copper,6,0.0
605,Copper,20,0.0
605,Copper,30,0.0
605,Copper,29,0.0
605,Copper,7,0.0
605,Copper,22,0.0
605,Copper,36,0.0
605,Copper,45,0.0
605,Copper,33,0.0
605,Copper,28,0.0
605,Copper,44,0.0
605,Copper,1,0.0
605,Copper,39,0.0
605,Copper,27,0.0
605,Copper,31,0.0
605,Copper,5,0.0
605,Copper,11,0.0
605,Copper,49,0.0
605,Copper,46,0.0
605,Copper,25,0.0
605,Copper,18,0.0
605,Copper,10,0.0
605,Copper,24,0.0
605,Copper,38,0.0
605,Copper,8,0.0
605,Copper,47,0.0
605,Copper,16,0.0
605,Copper,17,0.0
605,Copper,4,0.0
605,Copper,19,0.0
605,Copper,41,0.0
605,Copper,9,0.0
605,Copper,42,0.0
605,Copper,48,0.0
605,Copper,32,0.0
605,Copper,43,0.0
605,Copper,2,0.0
605,Copper,26,0.0
605,Copper,12,0.0
605,Copper,35,0.0
605,Copper,0,0.0
605,Copper,13,0.0
605,Copper,15,0.0
605,Copper,14,0.0
605,Copper,37,0.0
374,Copper,40,0.0
374,Copper,6,0.0
374,Copper,20,0.0
374,Copper,30,0.0
374,Copper,29,0.0
374,Copper,7,0.0
374,Copper,22,0.0
374,Copper,36,0.0
374,Copper,45,0.0
374,Copper,33,0.0
374,Copper,28,0.0
374,Copper,44,0.0
374,Copper,1,0.0
374,Copper,39,0.0
374,Copper,27,0.0
374,Copper,31,0.0
374,Copper,5,0.0
374,Copper,11,0.0
374,Copper,49,0.0
374,Copper,46,0.0
374,Copper,25,0.0
374,Copper,18,0.0
374,Copper,10,0.0
374,Copper,24,0.0
374,Copper,38,0.0
374,Copper,8,0.0
374,Copper,47,0.0
374,Copper,16,0.0
374,Copper,17,0.0
374,Copper,4,0.0
374,Copper,19,0.0
374,Copper,41,0.0
374,Copper,9,0.0
374,Copper,42,0.0
374,Copper,48,0.0
374,Copper,32,0.0
374,Copper,43,0.0
374,Copper,2,0.0
374,Copper,26,0.0
374,Copper,12,0.0
374,Copper,35,0.0
374,Copper,0,0.0
374,Copper,13,0.0
374,Copper,15,0.0
374,Copper,14,0.0
238,Copper,22,0.0
238,Copper,36,0.0
238,Copper,45,0.0
238,Copper,33,0.0
238,Copper,28,0.0
238,Copper,44,0.0
238,Copper,1,0.0
238,Copper,39,0.0
238,Copper,27,0.0
238,Copper,31,0.0
238,Copper,5,0.0
238,Copper,11,0.0
238,Copper,49,0.0
238,Copper,46,0.0
238,Copper,25,0.0
238,Copper,18,0.0
238,Copper,10,0.0
238,Copper,24,0.0
238,Copper,38,0.0
238,Copper,8,0.0
238,Copper,47,0.0
238,Copper,16,0.0
238,Copper,17,0.0
238,Copper,4,0.0
238,Copper,19,0.0
238,Copper,41,0.0
238,Copper,9,0.0
238,Copper,42,0.0
238,Copper,48,0.0
1041,Copper,23,0.0
1041,Copper,34,0.0
1041,Copper,21,0.0
1041,Copper,3,0.0
1041,Copper,40,0.0
1041,Copper,6,0.0
1041,Copper,20,0.0
1041,Copper,30,0.0
1041,Copper,29,0.0
1041,Copper,7,0.0
1041,Copper,22,0.0
1041,Copper,36,0.0
1041,Copper,45,0.0
1041,Copper,33,0.0
1041,Copper,28,0.0
1041,Copper,44,0.0
1041,Copper,1,0.0
1041,Copper,39,0.0
1041,Copper,27,0.0
1041,Copper,31,0.0
1041,Copper,5,0.0
1041,Copper,11,0.0
1041,Copper,49,0.0
1041,Copper,46,0.0
1041,Copper,25,0.0
1041,Copper,18,0.0
1041,Copper,10,0.0
1041,Copper,24,0.0
1041,Copper,38,0.0
1041,Copper,8,0.0
1041,Copper,47,0.0
1041,Copper,16,0.0
1041,Copper,17,0.0
1041,Copper,4,0.0
1041,Copper,19,0.0
1041,Copper,41,0.0
1041,Copper,9,0.0
1041,Copper,42,0.0
1041,Copper,48,0.0
1041,Copper,32,0.0
1041,Copper,43,0.0
1041,Copper,2,0.0
1041,Copper,26,0.0
1041,Copper,12,0.0
1041,Copper,35,0.0
1041,Copper,0,0.0
1041,Copper,13,0.0
1041,Copper,15,0.0
1041,Copper,14,0.0
1041,Copper,37,0.0
1078,Copper,36,0.0
1078,Copper,45,0.0
1078,Copper,33,0.0
1078,Copper,28,0.0
1078,Copper,44,0.0
1078,Copper,1,0.0
1078,Copper,39,0.0
1078,Copper,27,0.0
1078,Copper,31,0.0
1078,Copper,5,0.0
1078,Copper,11,0.0
1078,Copper,49,0.0
4,Copper,22,0.0
4,Copper,36,0.0
4,Copper,45,0.0
4,Copper,33,0.0
4,Copper,28,0.0
4,Copper,44,0.0
4,Copper,1,0.0
4,Copper,39,0.0
4,Copper,27,0.0
4,Copper,31,0.0
4,Copper,5,0.0
4,Copper,11,0.0
4,Copper,49,0.0
4,Copper,46,0.0
4,Copper,25,0.0
4,Copper,18,0.0
4,Copper,10,0.0
4,Copper,24,0.0
4,Copper,38,0.0
320,Copper,21,0.0
320,Copper,3,0.0
320,Copper,40,0.0
320,Copper,6,0.0
320,Copper,20,0.0
320,Copper,30,0.0
320,Copper,29,0.0
320,Copper,7,0.0
320,Copper,22,0.0
320,Copper,36,0.0
320,Copper,45,0.0
320,Copper,33,0.0
320,Copper,28,0.0
320,Copper,44,0.0
320,Copper,1,0.0
320,Copper,39,0.0
320,Copper,27,0.0
700,Copper,49,0.0
700,Copper,46,0.0
700,Copper,25,0.0
700,Copper,18,0.0
700,Copper,10,0.0
1038,Copper,23,0.0
1038,Copper,34,0.0
1038,Copper,21,0.0
1038,Copper,3,0.0
1038,Copper,40,0.0
1038,Copper,6,0.0
1038,Copper,20,0.0
1038,Copper,30,0.0
1038,Copper,29,0.0
1038,Copper,7,0.0
1038,Copper,22,0.0
1038,Copper,36,0.0
567,Copper,44,0.0
567,Copper,1,0.0
567,Copper,39,0.0
567,Copper,27,0.0
567,Copper,31,0.0
567,Copper,5,0.0
567,Copper,11,0.0
567,Copper,49,0.0
567,Copper,46,0.0
567,Copper,25,0.0
567,Copper,18,0.0
567,Copper,10,0.0
567,Copper,24,0.0
676,Copper,5,0.0
676,Copper,11,0.0
676,Copper,49,0.0
676,Copper,46,0.0
676,Copper,25,0.0
676,Copper,18,0.0
676,Copper,10,0.0
676,Copper,24,0.0
676,Copper,38,0.0
676,Copper,8,0.0
676,Copper,47,0.0
676,Copper,16,0.0
676,Copper,17,0.0
676,Copper,4,0.0
676,Copper,19,0.0
676,Copper,41,0.0
676,Copper,9,0.0
676,Copper,42,0.0
676,Copper,48,0.0
676,Copper,32,0.0
676,Copper,43,0.0
676,Copper,2,0.0
676,Copper,26,0.0
676,Copper,12,0.0
676,Copper,35,0.0
1029,Copper,23,0.0
1029,Copper,34,0.0
1029,Copper,21,0.0
1029,Copper,3,0.0
1029,Copper,40,0.0
1029,Copper,6,0.0
1029,Copper,20,0.0
1029,Copper,30,0.0
1029,Copper,29,0.0
1029,Copper,7,0.0
1029,Copper,22,0.0
1029,Copper,36,0.0
1029,Copper,45,0.0
1029,Copper,33,0.0
1029,Copper,28,0.0
1029,Copper,44,0.0
1029,Copper,1,0.0
1029,Copper,39,0.0
1029,Copper,27,0.0
1029,Copper,31,0.0
1029,Copper,5,0.0
1029,Copper,11,0.0
1029,Copper,49,0.0
1029,Copper,46,0.0
1029,Copper,25,0.0
1029,Copper,18,0.0
1029,Copper,10,0.0
1029,Copper,24,0.0
1029,Copper,38,0.0
1029,Copper,8,0.0
1029,Copper,47,0.0
1029,Copper,16,0.0
1029,Copper,17,0.0
1029,Copper,4,0.0
1029,Copper,19,0.0
1029,Copper,41,0.0
1029,Copper,9,0.0
1029,Copper,42,0.0
1029,Copper,48,0.0
1029,Copper,32,0.0
1029,Copper,43,0.0
1029,Copper,2,0.0
1029,Copper,26,0.0
1029,Copper,12,0.0
1029,Copper,35,0.0
1029,Copper,0,0.0
1029,Copper,13,0.0
1029,Copper,15,0.0
1029,Copper,14,0.0
1029,Copper,37,0.0
968,Copper,23,0.0
968,Copper,34,0.0
968,Copper,21,0.0
968,Copper,3,0.0
968,Copper,40,0.0
968,Copper,6,0.0
968,Copper,20,0.0
968,Copper,30,0.0
968,Copper,29,0.0
968,Copper,7,0.0
968,Copper,22,0.0
968,Copper,36,0.0
968,Copper,45,0.0
968,Copper,33,0.0
968,Copper,28,0.0
968,Copper,44,0.0
968,Copper,1,0.0
968,Copper,39,0.0
968,Copper,27,0.0
968,Copper,31,0.0
968,Copper,5,0.0
968,Copper,11,0.0
968,Copper,49,0.0
968,Copper,46,0.0
968,Copper,25,0.0
968,Copper,18,0.0
968,Copper,10,0.0
968,Copper,24,0.0
896,Copper,23,0.0
896,Copper,34,0.0
896,Copper,21,0.0
896,Copper,3,0.0
896,Copper,40,0.0
896,Copper,6,0.0
896,Copper,20,0.0
896,Copper,30,0.0
896,Copper,29,0.0
896,Copper,7,0.0
896,Copper,22,0.0
896,Copper,36,0.0
896,Copper,45,0.0
896,Copper,33,0.0
896,Copper,28,0.0
896,Copper,44,0.0
896,Copper,1,0.0
896,Copper,39,0.0
896,Copper,27,0.0
896,Copper,31,0.0
896,Copper,5,0.0
896,Copper,11,0.0
896,Copper,49,0.0
896,Copper,46,0.0
896,Copper,25,0.0
896,Copper,18,0.0
896,Copper,10,0.0
896,Copper,24,0.0
896,Copper,38,0.0
896,Copper,8,0.0
896,Copper,47,0.0
896,Copper,16,0.0
896,Copper,17,0.0
896,Copper,4,0.0
896,Copper,19,0.0
896,Copper,41,0.0
896,Copper,9,0.0
896,Copper,42,0.0
896,Copper,48,0.0
896,Copper,32,0.0
896,Copper,43,0.0
896,Copper,2,0.0
896,Copper,26,0.0
896,Copper,12,0.0
896,Copper,35,0.0
896,Copper,0,0.0
896,Copper,13,0.0
896,Copper,15,0.0
1071,Copper,49,0.0
1071,Copper,46,0.0
1071,Copper,25,0.0
1071,Copper,18,0.0
1071,Copper,10,0.0
1071,Copper,24,0.0
1071,Copper,38,0.0
1071,Copper,8,0.0
1071,Copper,47,0.0
1071,Copper,16,0.0
1071,Copper,17,0.0
1071,Copper,4,0.0
1071,Copper,19,0.0
1071,Copper,41,0.0
1071,Copper,9,0.0
1071,Copper,42,0.0
1071,Copper,48,0.0
1071,Copper,32,0.0
1071,Copper,43,0.0
1071,Copper,2,0.0
1071,Copper,26,0.0
1071,Copper,12,0.0
1071,Copper,35,0.0
1071,Copper,0,0.0
1071,Copper,13,0.0
1071,Copper,15,0.0
1071,Copper,14,0.0
1071,Copper,37,0.0
135,Copper,23,0.0
135,Copper,34,0.0
135,Copper,21,0.0
135,Copper,3,0.0
135,Copper,40,0.0
135,Copper,6,0.0
135,Copper,20,0.0
135,Copper,30,0.0
135,Copper,1,0.0
135,Copper,39,0.0
135,Copper,27,0.0
135,Copper,31,0.0
135,Copper,5,0.0
135,Copper,11,0.0
135,Copper,46,0.0
135,Copper,25,0.0
135,Copper,38,0.0
135,Copper,8,0.0
135,Copper,47,0.0
135,Copper,16,0.0
135,Copper,17,0.0
135,Copper,4,0.0
604,Copper,21,0.0
604,Copper,3,0.0
604,Copper,40,0.0
604,Copper,6,0.0
604,Copper,20,0.0
604,Copper,30,0.0
604,Copper,29,0.0
604,Copper,7,0.0
604,Copper,22,0.0
604,Copper,36,0.0
604,Copper,45,0.0
604,Copper,33,0.0
604,Copper,28,0.0
604,Copper,44,0.0
604,Copper,1,0.0
604,Copper,39,0.0
604,Copper,27,0.0
604,Copper,31,0.0
604,Copper,5,0.0
604,Copper,11,0.0
604,Copper,49,0.0
604,Copper,46,0.0
604,Copper,25,0.0
604,Copper,18,0.0
604,Copper,10,0.0
604,Copper,24,0.0
604,Copper,38,0.0
604,Copper,8,0.0
604,Copper,47,0.0
604,Copper,16,0.0
604,Copper,17,0.0
604,Copper,4,0.0
604,Copper,19,0.0
604,Copper,41,0.0
604,Copper,9,0.0
604,Copper,42,0.0
604,Copper,48,0.0
604,Copper,32,0.0
604,Copper,43,0.0
604,Copper,2,0.0
604,Copper,26,0.0
604,Copper,12,0.0
604,Copper,35,0.0
604,Copper,0,0.0
604,Copper,13,0.0
604,Copper,15,0.0
604,Copper,14,0.0
604,Copper,37,0.0
114,Copper,49,0.0
114,Copper,46,0.0
114,Copper,25,0.0
114,Copper,18,0.0
114,Copper,10,0.0
114,Copper,24,0.0
114,Copper,38,0.0
114,Copper,8,0.0
114,Copper,47,0.0
114,Copper,16,0.0
114,Copper,17,0.0
114,Copper,4,0.0
114,Copper,19,0.0
114,Copper,41,0.0
114,Copper,9,0.0
114,Copper,42,0.0
114,Copper,48,0.0
114,Copper,32,0.0
114,Copper,43,0.0
114,Copper,2,0.0
114,Copper,26,0.0
589,Copper,21,0.0
589,Copper,3,0.0
589,Copper,40,0.0
589,Copper,6,0.0
589,Copper,20,0.0
589,Copper,30,0.0
589,Copper,29,0.0
589,Copper,7,0.0
589,Copper,22,0.0
589,Copper,36,0.0
589,Copper,45,0.0
589,Copper,33,0.0
589,Copper,28,0.0
589,Copper,44,0.0
589,Copper,1,0.0
589,Copper,39,0.0
589,Copper,27,0.0
589,Copper,31,0.0
589,Copper,5,0.0
589,Copper,11,0.0
589,Copper,49,0.0
589,Copper,46,0.0
589,Copper,25,0.0
589,Copper,18,0.0
589,Copper,10,0.0
589,Copper,24,0.0
589,Copper,38,0.0
589,Copper,8,0.0
589,Copper,47,0.0
589,Copper,16,0.0
589,Copper,17,0.0
589,Copper,4,0.0
589,Copper,19,0.0
589,Copper,41,0.0
589,Copper,9,0.0
589,Copper,42,0.0
462,Gold,11,10.0
462,Gold,49,10.0
462,Gold,46,10.0
462,Gold,25,10.0
462,Gold,18,10.0
462,Gold,10,10.0
462,Gold,24,10.0
462,Gold,38,10.0
462,Gold,8,10.0
1019,Nickel,7,0.0
1019,Nickel,22,0.0
1019,Nickel,36,0.0
1019,Nickel,45,0.0
1019,Nickel,33,0.0
1019,Nickel,28,0.0
1019,Nickel,44,0.0
1019,Nickel,1,0.0
1019,Nickel,39,0.0
1019,Nickel,27,0.0
1019,Nickel,31,0.0
1019,Nickel,5,0.0
1019,Nickel,11,0.0
1019,Nickel,49,0.0
1019,Nickel,46,0.0
1019,Nickel,25,0.0
1019,Nickel,18,0.0
1019,Nickel,10,0.0
1019,Nickel,24,0.0
1019,Nickel,8,0.0
1019,Nickel,47,0.0
1019,Nickel,16,0.0
1019,Nickel,17,0.0
1019,Nickel,4,0.0
1019,Nickel,19,0.0
1019,Nickel,41,0.0
1019,Nickel,9,0.0
1019,Nickel,42,0.0
1019,Nickel,48,0.0
1019,Nickel,32,0.0
1019,Nickel,43,0.0
1019,Nickel,2,0.0
1019,Nickel,26,0.0
1019,Nickel,12,0.0
1019,Nickel,35,0.0
1019,Nickel,0,0.0
1019,Nickel,13,0.0
1019,Nickel,15,0.0
1019,Nickel,14,0.0
1019,Nickel,37,0.0
630,Nickel,7,0.0
630,Nickel,22,0.0
630,Nickel,36,0.0
630,Nickel,45,0.0
630,Nickel,33,0.0
630,Nickel,28,0.0
630,Nickel,44,0.0
630,Nickel,1,0.0
630,Nickel,39,0.0
630,Nickel,27,0.0
630,Nickel,31,0.0
630,Nickel,5,0.0
630,Nickel,11,0.0
630,Nickel,49,0.0
630,Nickel,46,0.0
630,Nickel,25,0.0
630,Nickel,18,0.0
473,Nickel,7,0.0
473,Nickel,22,0.0
473,Nickel,36,0.0
473,Nickel,45,0.0
473,Nickel,33,0.0
473,Nickel,28,0.0
473,Nickel,44,0.0
473,Nickel,1,0.0
473,Nickel,39,0.0
473,Nickel,27,0.0
473,Nickel,31,0.0
473,Nickel,5,0.0
473,Nickel,11,0.0
473,Nickel,49,0.0
473,Nickel,46,0.0
473,Nickel,25,0.0
473,Nickel,18,0.0
473,Nickel,10,0.0
473,Nickel,24,0.0
473,Nickel,8,0.0
473,Nickel,47,0.0
473,Nickel,16,0.0
473,Nickel,17,0.0
473,Nickel,4,0.0
473,Nickel,19,0.0
473,Nickel,41,0.0
473,Nickel,9,0.0
473,Nickel,42,0.0
473,Nickel,48,0.0
473,Nickel,32,0.0
473,Nickel,43,0.0
473,Nickel,2,0.0
473,Nickel,26,0.0
473,Nickel,12,0.0
473,Nickel,35,0.0
473,Nickel,0,0.0
473,Nickel,13,0.0
473,Nickel,15,0.0
473,Nickel,14,0.0
473,Nickel,37,0.0
1079,Nickel,7,0.0
1079,Nickel,22,0.0
1079,Nickel,36,0.0
1079,Nickel,45,0.0
1079,Nickel,33,0.0
1079,Nickel,28,0.0
1079,Nickel,44,0.0
1079,Nickel,1,0.0
1079,Nickel,39,0.0
1079,Nickel,27,0.0
1079,Nickel,31,0.0
1079,Nickel,5,0.0
1079,Nickel,11,0.0
1079,Nickel,49,0.0
1079,Nickel,46,0.0
1079,Nickel,25,0.0
1079,Nickel,18,0.0
1079,Nickel,10,0.0
1079,Nickel,24,0.0
1079,Nickel,8,0.0
1079,Nickel,47,0.0
1079,Nickel,16,0.0
1079,Nickel,17,0.0
1079,Nickel,4,0.0
1079,Nickel,19,0.0
1079,Nickel,41,0.0
1079,Nickel,9,0.0
1079,Nickel,42,0.0
1079,Nickel,48,0.0
1079,Nickel,32,0.0
1079,Nickel,43,0.0
1079,Nickel,2,0.0
1079,Nickel,26,0.0
1079,Nickel,12,0.0
1079,Nickel,35,0.0
1079,Nickel,0,0.0
1079,Nickel,13,0.0
1079,Nickel,15,0.0
1079,Nickel,14,0.0
1079,Nickel,37,0.0
561,Gold,27,0.0
561,Gold,31,0.0
561,Gold,5,0.0
561,Gold,11,0.0
561,Gold,49,0.0
561,Gold,46,0.0
561,Gold,25,0.0
561,Gold,18,0.0
561,Gold,10,0.0
561,Gold,24,0.0
561,Gold,38,0.0
561,Gold,8,0.0
561,Gold,47,0.0
561,Gold,16,0.0
1059,Gold,24,0.09999799999999937
1059,Gold,38,0.09999799999999937
1059,Gold,8,0.09999799999999937
1059,Gold,47,0.09999799999999937
1059,Gold,16,0.09999799999999937
1059,Gold,17,0.09999799999999937
1059,Gold,4,0.09999799999999937
1059,Gold,19,0.09999799999999937
1059,Gold,41,0.09999799999999937
1059,Gold,9,0.09999799999999937
1059,Gold,42,0.09999799999999937
1059,Gold,48,0.09999799999999937
1059,Gold,32,0.09999799999999937
1077,Zinc,23,16.909751999999997
1077,Zinc,34,17.026573
1077,Zinc,21,16.801254
1077,Zinc,3,16.424560999999997
1077,Zinc,40,16.390479999999997
1077,Zinc,6,16.296036
1077,Zinc,20,15.917923000000002
1077,Zinc,30,15.832274999999996
1077,Zinc,29,15.904572000000002
1077,Zinc,7,15.686272000000002
1077,Zinc,22,15.504517000000007
1077,Zinc,36,15.0
1077,Zinc,45,15.384613000000002
1077,Zinc,33,15.384613000000002
1077,Zinc,28,15.384613000000002
1077,Zinc,44,15.384613000000002
1077,Zinc,1,15.384613000000002
1077,Zinc,39,15.384613000000002
1077,Zinc,27,15.384613000000002
1077,Zinc,31,15.384613000000002
1077,Zinc,5,15.384613000000002
1077,Zinc,11,15.384613000000002
1077,Zinc,49,15.384613000000002
1077,Zinc,46,15.384613000000002
1077,Zinc,25,15.384613000000002
1077,Zinc,18,15.384613000000002
1077,Zinc,10,15.384613000000002
1077,Zinc,24,15.384613000000002
1077,Zinc,38,15.384613000000002
1077,Zinc,8,15.384613000000002
1077,Zinc,47,15.384613000000002
1077,Zinc,16,15.384613000000002
1077,Zinc,17,15.384613000000002
1077,Zinc,4,15.384613000000002
1077,Zinc,19,15.384613000000002
1077,Zinc,41,15.384613000000002
1077,Zinc,9,15.384613000000002
1077,Zinc,42,15.384613000000002
1077,Zinc,48,15.384613000000002
1077,Zinc,32,15.384613000000002
1077,Zinc,43,15.384613000000002
1077,Zinc,2,15.384613000000002
1077,Zinc,26,15.384613000000002
1077,Zinc,12,15.384613000000002
1077,Zinc,35,15.384613000000002
1077,Zinc,0,15.384613000000002
1077,Zinc,13,15.384613000000002
1077,Zinc,15,15.384613000000002
1077,Zinc,14,15.384613000000002
1077,Zinc,37,15.384613000000002
736,Copper,39,0.0
736,Copper,27,0.0
736,Copper,31,0.0
736,Copper,5,0.0
736,Copper,11,0.0
736,Copper,49,0.0
736,Copper,46,0.0
736,Copper,25,0.0
736,Copper,24,0.0
736,Copper,38,0.0
736,Copper,8,0.0
736,Copper,47,0.0
736,Copper,16,0.0
736,Copper,17,0.0
736,Copper,4,0.0
736,Copper,19,0.0
736,Copper,41,0.0
736,Copper,9,0.0
736,Copper,42,0.0
736,Copper,48,0.0
736,Copper,32,0.0
736,Copper,43,0.0
736,Copper,2,0.0
736,Copper,26,0.0
736,Copper,12,0.0
736,Copper,35,0.0
736,Copper,0,0.0
736,Copper,13,0.0
736,Copper,15,0.0
556,Copper,18,0.0
556,Copper,10,0.0
556,Copper,24,0.0
556,Copper,38,0.0
556,Copper,8,0.0
556,Copper,47,0.0
556,Copper,16,0.0
556,Copper,17,0.0
556,Copper,4,0.0
556,Copper,19,0.0
860,Copper,44,0.0
860,Copper,1,0.0
860,Copper,39,0.0
860,Copper,27,0.0
860,Copper,31,0.0
860,Copper,5,0.0
860,Copper,11,0.0
860,Copper,49,0.0
860,Copper,46,0.0
860,Copper,25,0.0
860,Copper,18,0.0
860,Copper,10,0.0
860,Copper,24,0.0
860,Copper,38,0.0
860,Copper,8,0.0
860,Copper,47,0.0
860,Copper,16,0.0
860,Copper,17,0.0
860,Copper,4,0.0
860,Copper,19,0.0
860,Copper,41,0.0
176,Zinc,18,16.326530000000005
176,Zinc,10,16.326530000000005
176,Zinc,24,16.326530000000005
176,Zinc,38,16.326530000000005
176,Zinc,8,16.326530000000005
176,Zinc,47,16.326530000000005
176,Zinc,16,16.326530000000005
