,Year,Commodity,Historical or simulated,Scenario,Mean mine grade
4163,2016.0,Steel,Simulated,23,48.0861762883377
4164,2017.0,Steel,Simulated,23,46.59214883803219
4165,2018.0,Steel,Simulated,23,45.287277390555694
4166,2019.0,Steel,Simulated,23,44.27841592269089
4167,2001.0,Steel,Simulated,24,62.61318839063034
4168,2002.0,Steel,Simulated,24,62.50208069505882
4169,2003.0,Steel,Simulated,24,62.73273483889514
4170,2004.0,Steel,Simulated,24,62.85002193097584
4171,2005.0,Steel,Simulated,24,62.56911731521561
4172,2006.0,Steel,Simulated,24,63.17841953315535
4173,2007.0,Steel,Simulated,24,63.07918442974346
4174,2008.0,Steel,Simulated,24,62.3045835366491
4175,2009.0,Steel,Simulated,24,61.37758813390325
4176,2010.0,Steel,Simulated,24,60.85029415338614
4177,2011.0,Steel,Simulated,24,61.28856484567675
4178,2012.0,Steel,Simulated,24,60.33315399587424
4179,2013.0,Steel,Simulated,24,59.88212831921909
4180,2014.0,Steel,Simulated,24,59.84481468697408
4181,2015.0,Steel,Simulated,24,58.59284802094588
4182,2016.0,Steel,Simulated,24,59.933744105925896
4183,2017.0,Steel,Simulated,24,58.49475295342541
4184,2018.0,Steel,Simulated,24,60.75767648805844
4185,2019.0,Steel,Simulated,24,57.65248814186167
4186,2001.0,Steel,Simulated,25,61.562371533556586
4187,2002.0,Steel,Simulated,25,62.95091153132036
4188,2003.0,Steel,Simulated,25,63.07996639012234
4189,2004.0,Steel,Simulated,25,62.57362578458415
4190,2005.0,Steel,Simulated,25,61.91656615152521
4191,2006.0,Steel,Simulated,25,61.55675600992839
4192,2007.0,Steel,Simulated,25,60.81911182483177
4193,2008.0,Steel,Simulated,25,59.51958211641364
4194,2009.0,Steel,Simulated,25,58.73339705669979
4195,2010.0,Steel,Simulated,25,57.25099835258107
4196,2011.0,Steel,Simulated,25,56.54284961202124
4197,2012.0,Steel,Simulated,25,54.90716129802319
4198,2013.0,Steel,Simulated,25,53.38582843320263
4199,2014.0,Steel,Simulated,25,51.887923552671296
4200,2015.0,Steel,Simulated,25,50.68798832183161
4201,2016.0,Steel,Simulated,25,49.51844278880713
4202,2017.0,Steel,Simulated,25,48.31290128736387
4203,2018.0,Steel,Simulated,25,46.89326185007093
4204,2019.0,Steel,Simulated,25,45.97239871554481
4205,2001.0,Zn,Simulated,0,5.187694322168164
4206,2002.0,Zn,Simulated,0,4.828103378697857
4207,2003.0,Zn,Simulated,0,5.007455654955953
4208,2004.0,Zn,Simulated,0,4.650225650941304
4209,2005.0,Zn,Simulated,0,4.477054293423534
4210,2006.0,Zn,Simulated,0,4.917562495589648
4211,2007.0,Zn,Simulated,0,4.769646501750349
4212,2008.0,Zn,Simulated,0,4.785264944759579
4213,2009.0,Zn,Simulated,0,4.456875436585299
4214,2010.0,Zn,Simulated,0,4.629587148362765
4215,2011.0,Zn,Simulated,0,4.505952338386803
4216,2012.0,Zn,Simulated,0,4.476766206754252
4217,2013.0,Zn,Simulated,0,4.471282552154792
4218,2014.0,Zn,Simulated,0,3.961921642431088
4219,2015.0,Zn,Simulated,0,3.97751885007717
4220,2016.0,Zn,Simulated,0,3.9836227186831783
4221,2017.0,Zn,Simulated,0,3.802301069688032
4222,2018.0,Zn,Simulated,0,3.771760413370211
4223,2019.0,Zn,Simulated,0,3.967244761515951
4224,2001.0,Zn,Simulated,1,5.737196772680689
4225,2002.0,Zn,Simulated,1,5.40842732505797
4226,2003.0,Zn,Simulated,1,5.274433573442344
4227,2004.0,Zn,Simulated,1,5.645650820179009
4228,2005.0,Zn,Simulated,1,5.51021374495804
4229,2006.0,Zn,Simulated,1,5.452639103395366
4230,2007.0,Zn,Simulated,1,5.513291789761975
4231,2008.0,Zn,Simulated,1,5.511657019011085
4232,2009.0,Zn,Simulated,1,5.547181106833701
4233,2010.0,Zn,Simulated,1,5.7456709388421885
4234,2011.0,Zn,Simulated,1,5.900653396915561
4235,2012.0,Zn,Simulated,1,5.938431131946107
4236,2013.0,Zn,Simulated,1,5.412435107728975
4237,2014.0,Zn,Simulated,1,5.259161065707085
4238,2015.0,Zn,Simulated,1,4.966423590157051
4239,2016.0,Zn,Simulated,1,5.206007195429573
4240,2017.0,Zn,Simulated,1,4.863214662554509
4241,2018.0,Zn,Simulated,1,4.837046697619143
4242,2019.0,Zn,Simulated,1,4.903606768039041
4243,2001.0,Zn,Simulated,2,4.413462315636933
4244,2002.0,Zn,Simulated,2,4.298708466939946
4245,2003.0,Zn,Simulated,2,4.134680904440565
4246,2004.0,Zn,Simulated,2,4.362526051758431
4247,2005.0,Zn,Simulated,2,4.096601546098618
4248,2006.0,Zn,Simulated,2,4.140773104582143
4249,2007.0,Zn,Simulated,2,4.385060358387677
4250,2008.0,Zn,Simulated,2,4.319179792588071
4251,2009.0,Zn,Simulated,2,4.268840306820453
4252,2010.0,Zn,Simulated,2,4.3672376537657565
4253,2011.0,Zn,Simulated,2,4.480903698320152
4254,2012.0,Zn,Simulated,2,4.363984768118315
4255,2013.0,Zn,Simulated,2,4.291677772684879
4256,2014.0,Zn,Simulated,2,4.094238629268582
4257,2015.0,Zn,Simulated,2,4.121561158231156
4258,2016.0,Zn,Simulated,2,4.035012991039543
4259,2017.0,Zn,Simulated,2,4.0281055756116775
4260,2018.0,Zn,Simulated,2,3.971430132774202
4261,2019.0,Zn,Simulated,2,3.943242348296493
4262,2001.0,Zn,Simulated,3,4.904324580394902
4263,2002.0,Zn,Simulated,3,4.280153592023511
4264,2003.0,Zn,Simulated,3,4.265680647968424
4265,2004.0,Zn,Simulated,3,4.394363422267908
4266,2005.0,Zn,Simulated,3,4.549863787559758
4267,2006.0,Zn,Simulated,3,4.292390506553499
4268,2007.0,Zn,Simulated,3,4.182097805163233
4269,2008.0,Zn,Simulated,3,4.307287344726611
4270,2009.0,Zn,Simulated,3,3.8825272503127417
4271,2010.0,Zn,Simulated,3,4.091951338646686
4272,2011.0,Zn,Simulated,3,4.00593974668188
4273,2012.0,Zn,Simulated,3,4.202973462432239
4274,2013.0,Zn,Simulated,3,3.9065606703311246
4275,2014.0,Zn,Simulated,3,3.8276466063670185
4276,2015.0,Zn,Simulated,3,3.7428687500225415
4277,2016.0,Zn,Simulated,3,3.71424923249596
4278,2017.0,Zn,Simulated,3,3.7621923854804153
4279,2018.0,Zn,Simulated,3,3.702759412715808
4280,2019.0,Zn,Simulated,3,3.5772936897416154
4281,2001.0,Zn,Simulated,4,5.51927219207939
4282,2002.0,Zn,Simulated,4,5.131085079771291
4283,2003.0,Zn,Simulated,4,4.927514184621996
4284,2004.0,Zn,Simulated,4,5.001646061455778
4285,2005.0,Zn,Simulated,4,4.551994553378019
4286,2006.0,Zn,Simulated,4,4.802216716531555
4287,2007.0,Zn,Simulated,4,4.8924285261000255
4288,2008.0,Zn,Simulated,4,4.943900550426701
4289,2009.0,Zn,Simulated,4,4.771387236697607
4290,2010.0,Zn,Simulated,4,5.230635325918637
4291,2011.0,Zn,Simulated,4,5.389137408638919
4292,2012.0,Zn,Simulated,4,4.676082690476196
4293,2013.0,Zn,Simulated,4,4.423517614490003
4294,2014.0,Zn,Simulated,4,3.895645418606195
4295,2015.0,Zn,Simulated,4,4.095683722812055
4296,2016.0,Zn,Simulated,4,3.966590776037047
4297,2017.0,Zn,Simulated,4,4.293893011618075
4298,2018.0,Zn,Simulated,4,3.9504488061823584
4299,2019.0,Zn,Simulated,4,4.099108921775144
4300,2001.0,Zn,Simulated,5,5.013559746077312
4301,2002.0,Zn,Simulated,5,4.443334750049177
4302,2003.0,Zn,Simulated,5,4.211212655863893
4303,2004.0,Zn,Simulated,5,4.348759405517716
4304,2005.0,Zn,Simulated,5,4.263293946535826
4305,2006.0,Zn,Simulated,5,4.226188107785073
4306,2007.0,Zn,Simulated,5,4.434871579388621
4307,2008.0,Zn,Simulated,5,4.539640418498647
4308,2009.0,Zn,Simulated,5,4.450688395323484
4309,2010.0,Zn,Simulated,5,4.6714183298569
4310,2011.0,Zn,Simulated,5,4.134032873311106
4311,2012.0,Zn,Simulated,5,4.16189687078079
4312,2013.0,Zn,Simulated,5,3.62683853712183
4313,2014.0,Zn,Simulated,5,3.2732678949895857
4314,2015.0,Zn,Simulated,5,3.3858832859203365
4315,2016.0,Zn,Simulated,5,3.2024979303115204
4316,2017.0,Zn,Simulated,5,3.1867809525877124
4317,2018.0,Zn,Simulated,5,3.0850803823815864
4318,2019.0,Zn,Simulated,5,3.1164196447218515
4319,2001.0,Zn,Simulated,6,4.76141697890331
4320,2002.0,Zn,Simulated,6,4.663705421083688
4321,2003.0,Zn,Simulated,6,4.461743319815122
4322,2004.0,Zn,Simulated,6,4.705798757948404
4323,2005.0,Zn,Simulated,6,4.51359696563965
4324,2006.0,Zn,Simulated,6,5.0110444458928365
4325,2007.0,Zn,Simulated,6,5.201363152975666
4326,2008.0,Zn,Simulated,6,5.114727054640486
4327,2009.0,Zn,Simulated,6,4.61166835296309
4328,2010.0,Zn,Simulated,6,5.062362994822137
4329,2011.0,Zn,Simulated,6,4.899722802047536
4330,2012.0,Zn,Simulated,6,4.635518795890556
4331,2013.0,Zn,Simulated,6,4.861682180185138
4332,2014.0,Zn,Simulated,6,4.974211528918568
4333,2015.0,Zn,Simulated,6,4.834660306848904
4334,2016.0,Zn,Simulated,6,4.576701904354413
4335,2017.0,Zn,Simulated,6,4.602205000760644
4336,2018.0,Zn,Simulated,6,4.237785775650342
4337,2019.0,Zn,Simulated,6,4.189750288037294
4338,2001.0,Zn,Simulated,7,5.206493990831352
4339,2002.0,Zn,Simulated,7,5.135115077123772
4340,2003.0,Zn,Simulated,7,4.734726141553599
4341,2004.0,Zn,Simulated,7,4.93354248424511
4342,2005.0,Zn,Simulated,7,4.692853312783385
4343,2006.0,Zn,Simulated,7,4.905569686340096
4344,2007.0,Zn,Simulated,7,5.065094292444665
4345,2008.0,Zn,Simulated,7,4.949847557093196
4346,2009.0,Zn,Simulated,7,4.89349358040522
4347,2010.0,Zn,Simulated,7,5.016352297248711
4348,2011.0,Zn,Simulated,7,5.295329473000314
4349,2012.0,Zn,Simulated,7,5.453028321867943
4350,2013.0,Zn,Simulated,7,5.280633010616548
4351,2014.0,Zn,Simulated,7,5.397238190957024
4352,2015.0,Zn,Simulated,7,5.239902696128218
4353,2016.0,Zn,Simulated,7,5.170974765132484
4354,2017.0,Zn,Simulated,7,5.28408982354456
4355,2018.0,Zn,Simulated,7,5.112701110042441
4356,2019.0,Zn,Simulated,7,5.361902939038278
4357,2001.0,Zn,Simulated,8,4.982132466423705
4358,2002.0,Zn,Simulated,8,4.547872693985727
4359,2003.0,Zn,Simulated,8,4.59937278149256
4360,2004.0,Zn,Simulated,8,4.8186249476369
4361,2005.0,Zn,Simulated,8,4.447810278657384
4362,2006.0,Zn,Simulated,8,4.529931067545674
4363,2007.0,Zn,Simulated,8,4.504799766085814
4364,2008.0,Zn,Simulated,8,4.426266197374136
4365,2009.0,Zn,Simulated,8,4.399390297735384
4366,2010.0,Zn,Simulated,8,4.511515756402512
4367,2011.0,Zn,Simulated,8,4.32089626062472
4368,2012.0,Zn,Simulated,8,4.441342053399988
4369,2013.0,Zn,Simulated,8,4.144744464939726
4370,2014.0,Zn,Simulated,8,3.917349582203644
4371,2015.0,Zn,Simulated,8,3.676548032332056
4372,2016.0,Zn,Simulated,8,3.6646345797964575
4373,2017.0,Zn,Simulated,8,3.4230765714220515
4374,2018.0,Zn,Simulated,8,3.260355784121782
4375,2019.0,Zn,Simulated,8,3.222107604199719
4376,2001.0,Zn,Simulated,9,5.393164006906739
4377,2002.0,Zn,Simulated,9,5.038312542568169
4378,2003.0,Zn,Simulated,9,4.561846758917517
4379,2004.0,Zn,Simulated,9,4.315063845142778
4380,2005.0,Zn,Simulated,9,4.266613817840602
4381,2006.0,Zn,Simulated,9,4.454759063373784
4382,2007.0,Zn,Simulated,9,4.419686911970203
4383,2008.0,Zn,Simulated,9,4.481703549519939
4384,2009.0,Zn,Simulated,9,4.2062338686800285
4385,2010.0,Zn,Simulated,9,4.354199747116641
4386,2011.0,Zn,Simulated,9,4.16928167894751
4387,2012.0,Zn,Simulated,9,3.882044715685144
4388,2013.0,Zn,Simulated,9,3.818638735004468
4389,2014.0,Zn,Simulated,9,3.851353391856653
4390,2015.0,Zn,Simulated,9,3.502347397354749
4391,2016.0,Zn,Simulated,9,3.531395552775738
4392,2017.0,Zn,Simulated,9,3.4285739277946106
4393,2018.0,Zn,Simulated,9,3.269911946346024
4394,2019.0,Zn,Simulated,9,3.0445961597765487
4395,2001.0,Zn,Simulated,10,4.914282303185487
4396,2002.0,Zn,Simulated,10,4.913415967186184
4397,2003.0,Zn,Simulated,10,4.630060477322857
4398,2004.0,Zn,Simulated,10,4.6695503147286015
4399,2005.0,Zn,Simulated,10,4.230486970595009
4400,2006.0,Zn,Simulated,10,4.5134094638632245
4401,2007.0,Zn,Simulated,10,4.30555003185844
4402,2008.0,Zn,Simulated,10,4.123615159123889
4403,2009.0,Zn,Simulated,10,4.248024931096621
4404,2010.0,Zn,Simulated,10,4.090911215718091
4405,2011.0,Zn,Simulated,10,4.399749985897406
4406,2012.0,Zn,Simulated,10,3.807945610423334
4407,2013.0,Zn,Simulated,10,4.086466497426327
4408,2014.0,Zn,Simulated,10,3.993798024138304
4409,2015.0,Zn,Simulated,10,4.006352708976633
4410,2016.0,Zn,Simulated,10,4.269520026335671
4411,2017.0,Zn,Simulated,10,4.220552098604952
4412,2018.0,Zn,Simulated,10,4.3471947980931445
4413,2019.0,Zn,Simulated,10,4.459149442534452
4414,2001.0,Zn,Simulated,11,5.127046217953769
4415,2002.0,Zn,Simulated,11,5.260339119420885
4416,2003.0,Zn,Simulated,11,4.734702980251464
4417,2004.0,Zn,Simulated,11,4.7381914641351575
4418,2005.0,Zn,Simulated,11,4.93359996247228
4419,2006.0,Zn,Simulated,11,4.792803546770411
4420,2007.0,Zn,Simulated,11,4.860126416002431
4421,2008.0,Zn,Simulated,11,4.838461007906629
4422,2009.0,Zn,Simulated,11,4.36201966394711
4423,2010.0,Zn,Simulated,11,4.480132021083867
4424,2011.0,Zn,Simulated,11,4.4125690744890536
4425,2012.0,Zn,Simulated,11,4.337061396772644
4426,2013.0,Zn,Simulated,11,4.127914165360963
4427,2014.0,Zn,Simulated,11,4.145661493411515
4428,2015.0,Zn,Simulated,11,3.903107143071228
4429,2016.0,Zn,Simulated,11,3.857440392007725
4430,2017.0,Zn,Simulated,11,3.789318706305228
4431,2018.0,Zn,Simulated,11,3.7120352054144106
4432,2019.0,Zn,Simulated,11,3.636907960475985
4433,2001.0,Zn,Simulated,12,6.479866756393165
4434,2002.0,Zn,Simulated,12,6.18567595598761
4435,2003.0,Zn,Simulated,12,5.97527541404181
4436,2004.0,Zn,Simulated,12,5.947120737312752
4437,2005.0,Zn,Simulated,12,5.953980524833874
4438,2006.0,Zn,Simulated,12,5.946306520886235
4439,2007.0,Zn,Simulated,12,5.599314212093963
4440,2008.0,Zn,Simulated,12,5.582601991724864
4441,2009.0,Zn,Simulated,12,4.965474969085776
4442,2010.0,Zn,Simulated,12,5.276941681663093
4443,2011.0,Zn,Simulated,12,5.2321069964952445
4444,2012.0,Zn,Simulated,12,4.986882592753879
4445,2013.0,Zn,Simulated,12,4.8134993233006
4446,2014.0,Zn,Simulated,12,4.771235523064915
4447,2015.0,Zn,Simulated,12,4.628624441565235
4448,2016.0,Zn,Simulated,12,4.63791916536142
4449,2017.0,Zn,Simulated,12,4.410948313383019
4450,2018.0,Zn,Simulated,12,4.641663109342572
4451,2019.0,Zn,Simulated,12,4.782544082622136
4452,2001.0,Zn,Simulated,13,24.20166039425541
4453,2002.0,Zn,Simulated,13,26.605067270198237
4454,2003.0,Zn,Simulated,13,26.435861358401446
4455,2004.0,Zn,Simulated,13,31.475238788167182
4456,2005.0,Zn,Simulated,13,26.60012314814146
4457,2006.0,Zn,Simulated,13,22.25012078867305
4458,2007.0,Zn,Simulated,13,29.02410080998946
4459,2008.0,Zn,Simulated,13,24.02986038183018
4460,2009.0,Zn,Simulated,13,17.88366165703434
4461,2010.0,Zn,Simulated,13,33.01099544649599
4462,2011.0,Zn,Simulated,13,41.52320281847513
4463,2012.0,Zn,Simulated,13,37.18011898840725
4464,2013.0,Zn,Simulated,13,28.060082192238227
4465,2014.0,Zn,Simulated,13,35.97058501479336
4466,2015.0,Zn,Simulated,13,37.34649660928255
4467,2016.0,Zn,Simulated,13,30.82234633806129
4468,2017.0,Zn,Simulated,13,24.559676435393783
4469,2018.0,Zn,Simulated,13,41.045040920846
4470,2019.0,Zn,Simulated,13,25.02687463919216
4471,2001.0,Zn,Simulated,14,5.017933907954824
4472,2002.0,Zn,Simulated,14,4.880476629941097
4473,2003.0,Zn,Simulated,14,4.625484167272179
4474,2004.0,Zn,Simulated,14,4.826767219307915
4475,2005.0,Zn,Simulated,14,4.730753556096279
4476,2006.0,Zn,Simulated,14,5.196336279727632
4477,2007.0,Zn,Simulated,14,5.080186960478242
4478,2008.0,Zn,Simulated,14,5.276598147037202
4479,2009.0,Zn,Simulated,14,5.282735114173222
4480,2010.0,Zn,Simulated,14,5.659459100815209
4481,2011.0,Zn,Simulated,14,5.516224825768257
4482,2012.0,Zn,Simulated,14,5.61965822111358
4483,2013.0,Zn,Simulated,14,5.440811432394718
4484,2014.0,Zn,Simulated,14,5.0527790099806325
4485,2015.0,Zn,Simulated,14,5.170496891185838
4486,2016.0,Zn,Simulated,14,4.859786393383971
4487,2017.0,Zn,Simulated,14,5.009506066828197
4488,2018.0,Zn,Simulated,14,4.929466794870359
4489,2019.0,Zn,Simulated,14,5.045015868298372
4490,2001.0,Zn,Simulated,15,18.378704707970865
4491,2002.0,Zn,Simulated,15,15.981650423005975
4492,2003.0,Zn,Simulated,15,18.65817766023695
4493,2004.0,Zn,Simulated,15,28.447806403951297
4494,2005.0,Zn,Simulated,15,18.922592212126176
4495,2006.0,Zn,Simulated,15,25.98678320984625
4496,2007.0,Zn,Simulated,15,16.839856933728882
4497,2008.0,Zn,Simulated,15,24.861189033109092
4498,2009.0,Zn,Simulated,15,33.44714932481819
4499,2010.0,Zn,Simulated,15,27.24713759875308
4500,2011.0,Zn,Simulated,15,31.414765367764534
4501,2012.0,Zn,Simulated,15,26.50408456952707
4502,2013.0,Zn,Simulated,15,33.32597512789733
4503,2014.0,Zn,Simulated,15,31.421219928078397
4504,2015.0,Zn,Simulated,15,37.065243690829405
4505,2016.0,Zn,Simulated,15,22.629298617513705
4506,2017.0,Zn,Simulated,15,24.2969815433126
4507,2018.0,Zn,Simulated,15,18.763055359059354
4508,2019.0,Zn,Simulated,15,23.55327255520671
4509,2001.0,Zn,Simulated,16,4.739326702315945
4510,2002.0,Zn,Simulated,16,4.58322158697535
4511,2003.0,Zn,Simulated,16,4.577771050926621
4512,2004.0,Zn,Simulated,16,4.678700972110067
4513,2005.0,Zn,Simulated,16,4.662264720895947
4514,2006.0,Zn,Simulated,16,4.734453402238764
4515,2007.0,Zn,Simulated,16,4.618955966688837
4516,2008.0,Zn,Simulated,16,4.5437684306792345
4517,2009.0,Zn,Simulated,16,4.215865775803973
4518,2010.0,Zn,Simulated,16,4.383472977419889
4519,2011.0,Zn,Simulated,16,4.165791625673659
4520,2012.0,Zn,Simulated,16,4.129967085908324
4521,2013.0,Zn,Simulated,16,4.040331415052123
4522,2014.0,Zn,Simulated,16,3.89444709035321
4523,2015.0,Zn,Simulated,16,3.8580892138485834
4524,2016.0,Zn,Simulated,16,3.768593109369756
4525,2017.0,Zn,Simulated,16,3.723245676006311
4526,2018.0,Zn,Simulated,16,3.6912426482870497
4527,2019.0,Zn,Simulated,16,3.6443110954964206
4528,2001.0,Zn,Simulated,17,4.688562308059282
4529,2002.0,Zn,Simulated,17,4.840839804182479
4530,2003.0,Zn,Simulated,17,4.581895329589639
4531,2004.0,Zn,Simulated,17,4.752098569029152
4532,2005.0,Zn,Simulated,17,4.424981173340648
4533,2006.0,Zn,Simulated,17,4.30290094923304
4534,2007.0,Zn,Simulated,17,4.310570985805895
4535,2008.0,Zn,Simulated,17,3.993133395092772
4536,2009.0,Zn,Simulated,17,3.831802452225992
4537,2010.0,Zn,Simulated,17,4.070386837372515
4538,2011.0,Zn,Simulated,17,4.081651440522772
4539,2012.0,Zn,Simulated,17,4.122800912106881
4540,2013.0,Zn,Simulated,17,3.767762466656818
4541,2014.0,Zn,Simulated,17,3.57566019953852
4542,2015.0,Zn,Simulated,17,3.554721134231519
4543,2016.0,Zn,Simulated,17,3.5797076179527085
4544,2017.0,Zn,Simulated,17,3.546409924678443
4545,2018.0,Zn,Simulated,17,3.539442596050784
4546,2019.0,Zn,Simulated,17,3.6092005294844953
4547,2001.0,Zn,Simulated,18,5.331835236309316
4548,2002.0,Zn,Simulated,18,4.914803847277753
4549,2003.0,Zn,Simulated,18,4.841015695744732
4550,2004.0,Zn,Simulated,18,4.55446590454652
4551,2005.0,Zn,Simulated,18,4.405270654160972
4552,2006.0,Zn,Simulated,18,4.422864399363887
4553,2007.0,Zn,Simulated,18,4.637760488742689
4554,2008.0,Zn,Simulated,18,4.512267600073656
4555,2009.0,Zn,Simulated,18,4.65431439460989
4556,2010.0,Zn,Simulated,18,4.615723330627201
4557,2011.0,Zn,Simulated,18,4.691159377146155
4558,2012.0,Zn,Simulated,18,4.678439420268298
4559,2013.0,Zn,Simulated,18,4.364204744721162
4560,2014.0,Zn,Simulated,18,4.197460177657849
4561,2015.0,Zn,Simulated,18,4.107144691322074
4562,2016.0,Zn,Simulated,18,4.170563701890314
4563,2017.0,Zn,Simulated,18,3.902009883353717
4564,2018.0,Zn,Simulated,18,3.836417797454528
4565,2019.0,Zn,Simulated,18,3.963254583301437
4566,2001.0,Zn,Simulated,19,6.444076263247401
4567,2002.0,Zn,Simulated,19,6.981471316423245
4568,2003.0,Zn,Simulated,19,5.943881683498649
4569,2004.0,Zn,Simulated,19,6.048290388328893
4570,2005.0,Zn,Simulated,19,5.829035878802492
4571,2006.0,Zn,Simulated,19,5.7674337021859605
4572,2007.0,Zn,Simulated,19,6.242700913067967
4573,2008.0,Zn,Simulated,19,6.359650635094647
4574,2009.0,Zn,Simulated,19,6.214778460383419
4575,2010.0,Zn,Simulated,19,6.956039866981071
4576,2011.0,Zn,Simulated,19,6.639005992121088
4577,2012.0,Zn,Simulated,19,6.356945779407937
4578,2013.0,Zn,Simulated,19,5.996097878623657
4579,2014.0,Zn,Simulated,19,5.773368811811099
4580,2015.0,Zn,Simulated,19,5.570053801485426
4581,2016.0,Zn,Simulated,19,5.499430435824384
4582,2017.0,Zn,Simulated,19,5.374240929249964
4583,2018.0,Zn,Simulated,19,5.4485845114838085
4584,2019.0,Zn,Simulated,19,5.661716992034661
4585,2001.0,Zn,Simulated,20,20.422593880582408
4586,2002.0,Zn,Simulated,20,14.145373021154189
4587,2003.0,Zn,Simulated,20,11.784042441288008
4588,2004.0,Zn,Simulated,20,53.980817350894114
4589,2005.0,Zn,Simulated,20,19.995679975391845
4590,2006.0,Zn,Simulated,20,28.485193289940867
4591,2007.0,Zn,Simulated,20,53.80118383744521
4592,2008.0,Zn,Simulated,20,23.110628662817405
4593,2009.0,Zn,Simulated,20,20.50332456906829
4594,2010.0,Zn,Simulated,20,18.574277530953164
4595,2011.0,Zn,Simulated,20,26.055752953410888
4596,2012.0,Zn,Simulated,20,28.5241384861647
4597,2013.0,Zn,Simulated,20,27.957611406727864
4598,2014.0,Zn,Simulated,20,33.57711338459743
4599,2015.0,Zn,Simulated,20,13.81786047018648
