,,,Head Grade (%)
557,Gold,27,0.00041600000000000003
557,Gold,47,0.000293
557,Gold,11,0.00032141790000000004
557,Gold,8,0.00032141790000000004
557,Gold,36,0.00032141790000000004
557,Gold,49,0.00032141790000000004
557,Gold,9,0.00032141790000000004
557,Gold,0,0.00032141790000000004
557,Gold,34,0.00032141790000000004
557,Gold,43,0.00032141790000000004
557,Gold,32,0.00032141790000000004
557,Gold,12,0.00032141790000000004
557,Gold,31,0.00032141790000000004
557,Gold,23,0.00032141790000000004
557,Gold,2,0.00032141790000000004
557,Gold,41,0.00032141790000000004
557,Gold,15,0.00032141790000000004
248,Nickel,6,0.53
248,Nickel,28,0.5029
248,Nickel,13,0.51
248,Nickel,3,0.45
248,Nickel,14,0.42
248,Nickel,42,0.45
248,Nickel,33,0.5
1065,Copper,27,2.0
1065,Copper,47,1.8
1065,Copper,11,1.7
1065,Copper,8,1.7
1065,Copper,36,1.7
1065,Copper,49,1.75
1065,Copper,9,1.75
1065,Copper,0,1.75
1065,Copper,34,1.75
1065,Copper,43,1.75
1065,Copper,32,1.75
1065,Copper,12,1.75
1065,Copper,31,1.75
1065,Copper,23,1.75
1065,Copper,2,1.75
1065,Copper,41,1.75
1065,Copper,15,1.75
1065,Copper,22,1.75
1065,Copper,24,1.75
1065,Copper,18,1.75
204,Gold,27,0.0026073574000000004
204,Gold,47,0.0024070000000000003
204,Gold,11,0.0012490000000000001
204,Gold,8,0.000814
656,Gold,5,0.0007666579
656,Gold,45,0.0006484169
656,Gold,48,0.000617027
656,Gold,4,0.0005566865
656,Gold,29,0.00047972060000000004
656,Gold,6,0.0005014525000000001
656,Gold,28,0.0004901664
656,Gold,13,0.00039988050000000003
656,Gold,3,0.00043127709999999996
656,Gold,14,0.00046763050000000003
656,Gold,42,0.0004624039
656,Gold,33,0.0004891285
656,Gold,30,0.000561767
656,Gold,20,0.0005290000000000001
656,Gold,26,0.00053
656,Gold,27,0.00053
656,Gold,47,0.00053
656,Gold,11,0.00053
656,Gold,8,0.00053
656,Gold,36,0.00053
656,Gold,49,0.00053
656,Gold,9,0.00053
656,Gold,0,0.00053
656,Gold,34,0.00053
656,Gold,43,0.00053
656,Gold,32,0.00053
656,Gold,12,0.00053
656,Gold,31,0.00053
656,Gold,23,0.00053
656,Gold,2,0.00053
656,Gold,41,0.00053
335,Gold,48,0.00031578950000000003
335,Gold,4,0.00040444090000000003
335,Gold,29,0.00039791020000000003
335,Gold,6,0.0004580892000000001
335,Gold,28,0.000497045
335,Gold,13,0.0005160849
335,Gold,3,0.0004974448
335,Gold,14,0.0005631862
335,Gold,42,0.0005490431000000001
335,Gold,33,0.0006399283
335,Gold,30,0.0005613867
335,Gold,20,0.0005613867
335,Gold,26,0.000675
335,Gold,27,0.000675
335,Gold,47,0.000675
335,Gold,11,0.000675
335,Gold,8,0.000675
335,Gold,36,0.000675
335,Gold,49,0.000675
335,Gold,9,0.000672
242,Silver,45,0.0058000000000000005
242,Silver,48,0.01095
242,Silver,4,0.020300000000000002
242,Silver,29,0.0275
242,Silver,6,0.024900000000000002
242,Silver,28,0.0199
242,Silver,13,0.0199
242,Silver,3,0.016900000000000002
242,Silver,14,0.0161
242,Silver,42,0.019200000000000002
242,Silver,33,0.016300000000000002
242,Silver,30,0.0151
242,Silver,20,0.0129
242,Silver,26,0.014811302200000001
242,Silver,27,0.0113537537
242,Silver,47,0.0113537537
242,Silver,11,0.0113537537
242,Silver,8,0.0113537537
242,Silver,36,0.0113537537
242,Silver,49,0.0113537537
242,Silver,9,0.0113537537
242,Silver,0,0.0113537537
242,Silver,34,0.0113537537
242,Silver,43,0.0113537537
349,Gold,19,0.00019
349,Gold,40,0.00019
349,Gold,5,0.00019
349,Gold,45,0.00019
349,Gold,48,0.00019
349,Gold,4,0.00019
349,Gold,29,0.00019
349,Gold,6,0.00019
349,Gold,28,0.00019
349,Gold,13,0.00019
349,Gold,3,0.00019
349,Gold,14,0.00019
349,Gold,42,0.00019
349,Gold,33,0.00019
349,Gold,30,0.00019
349,Gold,20,0.0002042575
349,Gold,26,0.00019
349,Gold,27,0.00019
349,Gold,47,0.00019
349,Gold,11,0.00019
349,Gold,8,0.00019
349,Gold,36,0.00019
349,Gold,49,0.00019
349,Gold,9,0.00019
349,Gold,0,0.00019
349,Gold,34,0.00019
349,Gold,43,0.00019
349,Gold,32,0.00019
349,Gold,12,0.00019
349,Gold,31,0.00019
349,Gold,23,0.00019
349,Gold,2,0.00019
349,Gold,41,0.00019
349,Gold,15,0.00019
29,Gold,28,0.0004
29,Gold,13,0.00028
29,Gold,3,0.00012
29,Gold,14,0.00015800000000000002
29,Gold,42,0.000164
29,Gold,33,0.000121
29,Gold,30,0.00011100000000000001
29,Gold,20,0.000113
29,Gold,26,0.00012800000000000002
29,Gold,27,0.000125
29,Gold,47,0.000133
29,Gold,11,0.000143
29,Gold,8,0.000171
29,Gold,36,0.000166
29,Gold,49,0.000147
29,Gold,9,0.000138
29,Gold,0,0.000141
29,Gold,34,0.000133
29,Gold,43,0.000145
29,Gold,32,0.000154
29,Gold,12,0.00015700000000000002
29,Gold,31,0.00018
1077,Silver,8,0.011376999700000001
1077,Silver,36,0.012225
1077,Silver,49,0.0121610001
1077,Silver,9,0.0102830002
1077,Silver,0,0.0087300003
1077,Silver,34,0.0079110001
1077,Silver,43,0.014632000700000002
1077,Silver,32,0.007205000300000001
1077,Silver,12,0.0084419998
1077,Silver,31,0.012576000200000001
1077,Silver,23,0.0115089996
173,Copper,30,0.93
173,Copper,20,0.93
173,Copper,26,0.93
173,Copper,27,0.93
173,Copper,47,0.93
173,Copper,11,0.93
173,Copper,8,0.93
173,Copper,36,0.93
173,Copper,49,0.93
173,Copper,9,0.93
173,Copper,0,0.93
173,Copper,34,0.93
173,Copper,43,0.93
173,Copper,32,0.93
173,Copper,12,0.93
173,Copper,31,0.93
173,Copper,23,0.93
173,Copper,2,0.93
173,Copper,41,0.93
173,Copper,15,0.93
173,Copper,22,0.93
173,Copper,24,0.93
173,Copper,18,0.93
173,Copper,7,0.93
251,Gold,30,0.00012900000000000002
251,Gold,20,0.0001375775
251,Gold,26,0.0001779552
251,Gold,27,0.000558
251,Gold,47,0.000531
558,Gold,13,3.6e-05
558,Gold,3,3.8e-05
558,Gold,14,4.1e-05
558,Gold,42,4.7e-05
558,Gold,33,4.8e-05
558,Gold,30,5.6999999999999996e-05
558,Gold,20,6.85947e-05
558,Gold,26,7.6e-05
558,Gold,27,7.96226e-05
558,Gold,47,7.96226e-05
558,Gold,11,7.96226e-05
558,Gold,8,7.96226e-05
466,Lead,40,2.8
466,Lead,5,2.8
466,Lead,45,2.8
466,Lead,48,2.8
466,Lead,4,2.8
466,Lead,29,2.8
466,Lead,6,2.8
466,Lead,28,2.8
466,Lead,13,2.8
466,Lead,3,2.8
466,Lead,14,2.8
466,Lead,42,2.8
466,Lead,33,2.929293
530,Gold,20,0.0002716082
530,Gold,26,0.00030148480000000003
530,Gold,27,0.000301
530,Gold,47,0.00026000000000000003
530,Gold,11,0.00025
530,Gold,8,0.00031
530,Gold,36,0.00028
875,Gold,27,0.0001894305
875,Gold,47,0.00018360240000000002
875,Gold,11,0.000163477
875,Gold,8,0.00013650830000000002
875,Gold,36,0.0001171331
875,Gold,49,0.0001039992
875,Gold,9,0.0001424218
875,Gold,0,0.0001441457
875,Gold,34,0.0001487824
875,Gold,43,8.85281e-05
875,Gold,32,9.65523e-05
916,Gold,45,8.800000000000001e-05
916,Gold,48,8.800000000000001e-05
916,Gold,4,8.800000000000001e-05
916,Gold,29,8.800000000000001e-05
916,Gold,6,8.800000000000001e-05
916,Gold,28,8.800000000000001e-05
916,Gold,13,8.800000000000001e-05
916,Gold,3,8.800000000000001e-05
916,Gold,14,8.7e-05
916,Gold,42,8.7e-05
916,Gold,33,8.7e-05
916,Gold,30,8.1e-05
916,Gold,20,8.700250000000001e-05
916,Gold,26,8.7e-05
916,Gold,27,8.7e-05
916,Gold,47,8.7e-05
916,Gold,11,8.7e-05
916,Gold,8,8.7e-05
916,Gold,36,8.7e-05
916,Gold,49,8.7e-05
916,Gold,9,8.7e-05
916,Gold,0,8.7e-05
89,Gold,26,0.0001098979
89,Gold,27,0.0001098979
89,Gold,47,0.0001098979
89,Gold,11,0.0001098979
89,Gold,8,0.0001098979
89,Gold,36,0.0001098979
89,Gold,49,0.0001098979
90,Gold,44,0.0008
90,Gold,25,0.0008
90,Gold,38,0.0008
90,Gold,17,0.0008
90,Gold,37,0.0008
90,Gold,39,0.0008
90,Gold,16,0.0008
90,Gold,46,0.0008
90,Gold,10,0.0008
90,Gold,21,0.0008
90,Gold,35,0.0008
90,Gold,1,0.0008
90,Gold,19,0.0008
90,Gold,40,0.0008
90,Gold,5,0.0008
90,Gold,45,0.0008890000000000001
90,Gold,48,0.0005
90,Gold,4,0.0005
90,Gold,29,0.0005
90,Gold,6,0.000263
90,Gold,28,0.00023900000000000004
90,Gold,13,0.00023300000000000003
90,Gold,3,0.00022400000000000002
90,Gold,14,0.000232
90,Gold,42,0.000254
90,Gold,33,0.00024700000000000004
90,Gold,30,0.000248
90,Gold,20,0.0002748093
90,Gold,26,0.00028700000000000004
90,Gold,27,0.000292
90,Gold,47,0.000369
285,Gold,26,0.00019
285,Gold,27,0.00017
285,Gold,47,0.00021
285,Gold,11,0.00019
285,Gold,8,0.00018
285,Gold,36,0.00016
285,Gold,49,0.00016
285,Gold,9,0.00017
285,Gold,0,0.00014
285,Gold,34,0.00013000000000000002
285,Gold,43,0.00012
285,Gold,32,0.00013000000000000002
285,Gold,12,0.00019
285,Gold,31,0.00013000000000000002
757,Zinc,45,3.641948
757,Zinc,48,3.691557
757,Zinc,4,2.274941
757,Zinc,29,2.404987
757,Zinc,6,2.568161
757,Zinc,28,2.08965
757,Zinc,13,2.729374
757,Zinc,3,3.132691
757,Zinc,14,2.581958
757,Zinc,42,2.850952
757,Zinc,33,3.969556
757,Zinc,30,4.0978
757,Zinc,20,2.742126
757,Zinc,26,2.4
757,Zinc,27,2.4
757,Zinc,47,2.4
757,Zinc,11,2.4
757,Zinc,8,2.4
757,Zinc,36,2.4
757,Zinc,49,2.4
757,Zinc,9,2.4
757,Zinc,0,2.4
757,Zinc,34,2.4
757,Zinc,43,2.4
757,Zinc,32,2.4
757,Zinc,12,2.4
757,Zinc,31,2.4
757,Zinc,23,2.4
757,Zinc,2,2.4
757,Zinc,41,2.4
757,Zinc,15,2.4
757,Zinc,22,2.4
757,Zinc,24,2.4
757,Zinc,18,2.4
1084,Gold,11,7e-05
1084,Gold,8,6.500000000000001e-05
1084,Gold,36,6e-05
1084,Gold,49,6e-05
1084,Gold,9,6e-05
1084,Gold,0,6e-05
1084,Gold,34,6e-05
1084,Gold,43,5.500000000000001e-05
1084,Gold,32,5e-05
1084,Gold,12,5e-05
1084,Gold,31,5e-05
1084,Gold,23,5.500000000000001e-05
1084,Gold,2,5.500000000000001e-05
1084,Gold,41,5.500000000000001e-05
1084,Gold,15,5.500000000000001e-05
1084,Gold,22,5e-05
1084,Gold,24,5e-05
1084,Gold,18,5e-05
1084,Gold,7,5e-05
201,Zinc,33,9.876543
201,Zinc,30,8.5
201,Zinc,20,3.0
201,Zinc,26,3.0
201,Zinc,27,3.0
201,Zinc,47,3.0
201,Zinc,11,3.0
903,Copper,13,11.6
903,Copper,3,4.96
903,Copper,14,5.08
903,Copper,42,4.922328
903,Copper,33,4.70296
903,Copper,30,4.283906
903,Copper,20,4.697439
903,Copper,26,3.5
903,Copper,27,3.5
903,Copper,47,3.5
903,Copper,11,3.5
1055,Gold,1,0.0001322751
1055,Gold,19,0.0001322751
1055,Gold,40,0.0001322751
1055,Gold,5,0.0001322751
1055,Gold,45,0.0001322751
1055,Gold,48,0.0001481481
1055,Gold,4,0.000113
1055,Gold,29,0.00011200000000000001
1055,Gold,6,0.000132
1055,Gold,28,0.000116
1055,Gold,13,0.00010200000000000001
1055,Gold,3,8.800000000000001e-05
1055,Gold,14,7.3e-05
1055,Gold,42,6.9e-05
1055,Gold,33,7e-05
1055,Gold,30,4.96957e-05
1055,Gold,20,5.1876800000000004e-05
1055,Gold,26,5.1876800000000004e-05
1055,Gold,27,5.1876800000000004e-05
1055,Gold,47,5.1876800000000004e-05
1055,Gold,11,5.1876800000000004e-05
1055,Gold,8,5.1876800000000004e-05
1055,Gold,36,5.1876800000000004e-05
1055,Gold,49,5.1876800000000004e-05
1055,Gold,9,5.1876800000000004e-05
343,Silver,3,0.0213
343,Silver,14,0.0193
343,Silver,42,0.0172
343,Silver,33,0.0171
343,Silver,30,0.0158
343,Silver,20,0.0132
343,Silver,26,0.0175997177
343,Silver,27,0.02
343,Silver,47,0.02
851,Nickel,5,1.3
851,Nickel,45,1.3
851,Nickel,48,1.3
851,Nickel,4,1.3
851,Nickel,29,1.12
851,Nickel,6,1.33
851,Nickel,28,1.31
851,Nickel,13,1.26
851,Nickel,3,1.21
851,Nickel,14,1.2
851,Nickel,42,1.17
851,Nickel,33,1.07
851,Nickel,30,1.05
851,Nickel,20,1.05
851,Nickel,26,1.2
851,Nickel,27,1.2
851,Nickel,47,1.2
851,Nickel,11,1.2
851,Nickel,8,1.2
851,Nickel,36,1.2
851,Nickel,49,1.2
851,Nickel,9,1.2
851,Nickel,0,1.2
851,Nickel,34,1.2
851,Nickel,43,1.2
301,Copper,47,0.45
301,Copper,11,0.45
301,Copper,8,0.45
301,Copper,36,0.45
301,Copper,49,0.43
301,Copper,9,0.42
301,Copper,0,0.41
301,Copper,34,0.4
301,Copper,43,0.39
301,Copper,32,0.38
301,Copper,12,0.37
301,Copper,31,0.36
301,Copper,23,0.35
301,Copper,2,0.34
301,Copper,41,0.33
301,Copper,15,0.3
301,Copper,22,0.24
301,Copper,24,0.24
301,Copper,18,0.2
301,Copper,7,0.2
54,Copper,26,0.45
54,Copper,27,0.45
54,Copper,47,0.45
54,Copper,11,0.45
54,Copper,8,0.45
54,Copper,36,0.45
54,Copper,49,0.45
54,Copper,9,0.45
54,Copper,0,0.45
54,Copper,34,0.45
54,Copper,43,0.45
54,Copper,32,0.45
54,Copper,12,0.45
54,Copper,31,0.45
54,Copper,23,0.45
54,Copper,2,0.45
54,Copper,41,0.45
54,Copper,15,0.45
54,Copper,22,0.45
54,Copper,24,0.45
54,Copper,18,0.45
54,Copper,7,0.45
168,Platinum,48,0.00011100000000000001
168,Platinum,4,0.00014515530000000002
168,Platinum,29,0.0001001688
168,Platinum,6,8.18979e-05
168,Platinum,28,9.94852e-05
168,Platinum,13,0.0001049161
168,Platinum,3,0.0001
168,Platinum,14,0.00011000000000000002
168,Platinum,42,8.433500000000001e-05
806,Gold,47,0.000248
806,Gold,11,0.000263
806,Gold,8,0.000282
806,Gold,36,0.000218
806,Gold,49,0.000205
806,Gold,9,0.00015900000000000002
806,Gold,0,0.00015900000000000002
655,Copper,26,0.38
655,Copper,27,0.4
655,Copper,47,0.4
655,Copper,11,0.45
655,Copper,8,0.46
655,Copper,36,0.44
655,Copper,49,0.42
655,Copper,9,0.41
655,Copper,0,0.37
655,Copper,34,0.42
655,Copper,43,0.45
655,Copper,32,0.42
655,Copper,12,0.43
655,Copper,31,0.44
655,Copper,23,0.38
655,Copper,2,0.38
655,Copper,41,0.35
655,Copper,15,0.37
655,Copper,22,0.39
655,Copper,24,0.38
655,Copper,18,0.39
655,Copper,7,0.34
266,Zinc,33,6.523297
266,Zinc,30,7.0
266,Zinc,20,5.274725
266,Zinc,26,7.0
266,Zinc,27,7.0
266,Zinc,47,7.0
266,Zinc,11,7.0
266,Zinc,8,7.0
266,Zinc,36,7.0
266,Zinc,49,7.0
72,Gold,45,9.77922e-05
72,Gold,48,0.00011788810000000001
72,Gold,4,0.000101
72,Gold,29,0.00010400000000000001
72,Gold,6,0.000118
72,Gold,28,8.1e-05
72,Gold,13,0.00013500000000000003
72,Gold,3,0.000127
72,Gold,14,0.000123
72,Gold,42,0.000109
72,Gold,33,7.4e-05
72,Gold,30,6.871810000000001e-05
72,Gold,20,6.871810000000001e-05
115,Gold,20,0.001585
115,Gold,26,0.0011
115,Gold,27,0.0013641877
115,Gold,47,0.0013641877
115,Gold,11,0.001
115,Gold,8,0.0008395896000000001
486,Gold,28,0.0004288829
486,Gold,13,0.00053
486,Gold,3,0.000555
486,Gold,14,0.00048200000000000006
486,Gold,42,0.0005210530000000001
486,Gold,33,0.0005041210000000001
486,Gold,30,0.000488202
486,Gold,20,0.00052719
486,Gold,26,0.0005
486,Gold,27,0.00042800000000000005
486,Gold,47,0.00042800000000000005
486,Gold,11,0.00042800000000000005
486,Gold,8,0.00042800000000000005
486,Gold,36,0.00042800000000000005
486,Gold,49,0.00042800000000000005
486,Gold,9,0.0004
486,Gold,0,0.0004
486,Gold,34,0.0004
486,Gold,43,0.00034
486,Gold,32,0.00034
486,Gold,12,0.00034
486,Gold,31,0.00034
486,Gold,23,0.00034
486,Gold,2,0.00034
486,Gold,41,0.00034
105,Gold,28,0.0002186934
105,Gold,13,0.000143247
105,Gold,3,0.000161372
105,Gold,14,9.68871e-05
105,Gold,42,0.0001607341
105,Gold,33,0.00016128690000000002
105,Gold,30,0.000173
105,Gold,20,0.0001662888
105,Gold,26,0.0001434852
105,Gold,27,0.00013705350000000003
105,Gold,47,0.00013705350000000003
105,Gold,11,0.00013705350000000003
304,Nickel,40,0.6
304,Nickel,5,0.6
304,Nickel,45,0.6
304,Nickel,48,0.6
304,Nickel,4,0.6
304,Nickel,29,0.6
304,Nickel,6,0.6
304,Nickel,28,0.6
304,Nickel,13,0.6
304,Nickel,3,0.6
304,Nickel,14,0.6
304,Nickel,42,0.6
304,Nickel,33,0.6
304,Nickel,30,0.6
304,Nickel,20,0.6
304,Nickel,26,0.6
304,Nickel,27,0.6
304,Nickel,47,0.6
304,Nickel,11,0.6
304,Nickel,8,0.6
304,Nickel,36,0.6
304,Nickel,49,0.6
304,Nickel,9,0.6
304,Nickel,0,0.6
304,Nickel,34,0.6
418,Zinc,45,12.0
418,Zinc,48,12.0
418,Zinc,4,12.0
418,Zinc,29,12.0
418,Zinc,6,12.0
418,Zinc,28,12.0
418,Zinc,13,12.0
418,Zinc,3,12.0
418,Zinc,14,12.0
418,Zinc,42,12.0
418,Zinc,33,16.666666
418,Zinc,30,14.20765
418,Zinc,20,13.333333
418,Zinc,26,12.0
418,Zinc,27,12.0
418,Zinc,47,12.0
418,Zinc,11,12.0
418,Zinc,8,12.0
418,Zinc,36,12.0
418,Zinc,49,12.0
418,Zinc,9,12.0
418,Zinc,0,12.0
418,Zinc,34,12.0
418,Zinc,43,12.0
418,Zinc,32,12.0
418,Zinc,12,12.0
418,Zinc,31,12.0
418,Zinc,23,12.0
418,Zinc,2,12.0
418,Zinc,41,12.0
418,Zinc,15,12.0
418,Zinc,22,12.0
418,Zinc,24,12.0
418,Zinc,18,12.0
418,Zinc,7,12.0
638,Gold,3,0.000119
638,Gold,14,0.000154
638,Gold,42,5e-05
638,Gold,33,0.00010249079999999999
569,Copper,42,0.97
569,Copper,33,0.86
569,Copper,30,0.895
569,Copper,20,0.86015
569,Copper,26,0.721281
569,Copper,27,0.721281
569,Copper,47,0.721281
569,Copper,11,0.721281
569,Copper,8,0.721281
569,Copper,36,0.721281
569,Copper,49,0.721281
569,Copper,9,0.721281
569,Copper,0,0.721281
569,Copper,34,0.721281
569,Copper,43,0.721281
569,Copper,32,0.721281
569,Copper,12,0.721281
569,Copper,31,0.721281
84,Zinc,33,4.296296
84,Zinc,30,4.296296
456,Copper,40,1.3
456,Copper,5,1.3
456,Copper,45,1.313796
456,Copper,48,1.39
456,Copper,4,1.523439
456,Copper,29,1.196572
456,Copper,6,0.66
456,Copper,28,0.66
456,Copper,13,0.66
456,Copper,3,0.66
456,Copper,14,0.66
456,Copper,42,0.66
456,Copper,33,0.66
456,Copper,30,0.645
456,Copper,20,0.67
456,Copper,26,0.67
456,Copper,27,0.67
456,Copper,47,0.67
456,Copper,11,0.67
456,Copper,8,0.67
456,Copper,36,0.67
456,Copper,49,0.67
456,Copper,9,0.67
456,Copper,0,0.67
456,Copper,34,0.67
456,Copper,43,0.67
456,Copper,32,0.67
456,Copper,12,0.67
456,Copper,31,0.67
456,Copper,23,0.67
456,Copper,2,0.67
456,Copper,41,0.67
456,Copper,15,0.67
456,Copper,22,0.67
456,Copper,24,0.67
456,Copper,18,0.67
456,Copper,7,0.67
926,Silver,48,0.013300000000000001
926,Silver,4,0.0175
926,Silver,29,0.0187
926,Silver,6,0.0177
926,Silver,28,0.0183
926,Silver,13,0.0148
926,Silver,3,0.018768933100000003
926,Silver,14,0.0148
926,Silver,42,0.0118
926,Silver,33,0.0081
926,Silver,30,0.008
926,Silver,20,0.0086
926,Silver,26,0.0103709488
348,Nickel,29,0.25
348,Nickel,6,0.25
348,Nickel,28,0.25
348,Nickel,13,0.25
348,Nickel,3,0.25
348,Nickel,14,0.25
348,Nickel,42,0.23
348,Nickel,33,0.260859
348,Nickel,30,0.264
348,Nickel,20,0.23
348,Nickel,26,0.23
348,Nickel,27,0.23
348,Nickel,47,0.23
348,Nickel,11,0.23
348,Nickel,8,0.23
348,Nickel,36,0.23
348,Nickel,49,0.23
348,Nickel,9,0.23
348,Nickel,0,0.23
348,Nickel,34,0.23
348,Nickel,43,0.23
348,Nickel,32,0.23
348,Nickel,12,0.23
348,Nickel,31,0.23
348,Nickel,23,0.23
348,Nickel,2,0.23
348,Nickel,41,0.23
348,Nickel,15,0.23
348,Nickel,22,0.23
348,Nickel,24,0.23
348,Nickel,18,0.23
348,Nickel,7,0.23
828,Nickel,35,2.7
828,Nickel,1,2.7
828,Nickel,19,2.7
828,Nickel,40,3.7
828,Nickel,5,3.5
828,Nickel,45,3.7
828,Nickel,48,3.5
828,Nickel,4,3.501802
828,Nickel,29,3.413508
828,Nickel,6,3.45
828,Nickel,28,3.289524
828,Nickel,13,3.169034
828,Nickel,3,3.408454
828,Nickel,14,4.58
516,Zinc,45,1.41
516,Zinc,48,1.2
516,Zinc,4,1.29
516,Zinc,29,3.11
516,Zinc,6,2.58
516,Zinc,28,2.7
516,Zinc,13,2.66
516,Zinc,3,2.64
516,Zinc,14,2.59
516,Zinc,42,2.58
516,Zinc,33,3.463137
516,Zinc,30,2.941176
516,Zinc,20,3.111111
516,Zinc,26,3.0
516,Zinc,27,3.0
516,Zinc,47,3.0
516,Zinc,11,3.0
292,Copper,29,0.83
292,Copper,6,0.85
292,Copper,28,0.79
292,Copper,13,0.75
292,Copper,3,0.7
292,Copper,14,0.75
292,Copper,42,0.7
292,Copper,33,0.75
292,Copper,30,0.8
292,Copper,20,0.82
292,Copper,26,0.82
292,Copper,27,0.82
406,Zinc,3,3.947281
406,Zinc,14,4.658218
406,Zinc,42,4.422043
406,Zinc,33,4.654277
406,Zinc,30,4.257133
406,Zinc,20,4.000335
406,Zinc,26,4.1
406,Zinc,27,3.653158
406,Zinc,47,3.653158
406,Zinc,11,3.653158
406,Zinc,8,3.653158
406,Zinc,36,3.653158
406,Zinc,49,3.653158
406,Zinc,9,3.653158
406,Zinc,0,3.653158
406,Zinc,34,3.653158
406,Zinc,43,3.653158
406,Zinc,32,3.653158
978,Gold,26,0.0003910151
614,Gold,11,0.00047300000000000006
614,Gold,8,0.0014320000000000001
614,Gold,36,0.001286
614,Gold,49,0.0007790000000000001
614,Gold,9,0.000982
614,Gold,0,0.001237
614,Gold,34,0.001048
614,Gold,43,0.000954
801,Zinc,3,8.66
801,Zinc,14,8.5
801,Zinc,42,8.21
801,Zinc,33,7.03
801,Zinc,30,7.76
801,Zinc,20,6.38
801,Zinc,26,5.6
801,Zinc,27,5.3
801,Zinc,47,5.3
801,Zinc,11,5.3
801,Zinc,8,5.3
801,Zinc,36,5.3
801,Zinc,49,5.3
801,Zinc,9,5.3
801,Zinc,0,5.3
801,Zinc,34,5.3
801,Zinc,43,5.3
801,Zinc,32,5.3
328,Gold,4,0.00033
328,Gold,29,0.00033
328,Gold,6,0.00033
328,Gold,28,0.000242
328,Gold,13,0.00022700000000000002
328,Gold,3,0.000219
328,Gold,14,0.00025
328,Gold,42,0.000226
328,Gold,33,0.00024500000000000005
328,Gold,30,0.00025800000000000004
328,Gold,20,0.00022820190000000001
328,Gold,26,0.0005361243
328,Gold,27,0.0005518654
182,Zinc,3,2.117598
182,Zinc,14,2.524907
182,Zinc,42,2.800854
182,Zinc,33,2.419618
182,Zinc,30,2.132018
182,Zinc,20,2.542147
182,Zinc,26,2.65
182,Zinc,27,2.65
182,Zinc,47,2.65
182,Zinc,11,2.65
182,Zinc,8,2.65
182,Zinc,36,2.65
182,Zinc,49,2.65
182,Zinc,9,2.65
182,Zinc,0,2.65
182,Zinc,34,2.65
182,Zinc,43,2.65
182,Zinc,32,2.65
182,Zinc,12,2.65
182,Zinc,31,2.65
96,Nickel,36,2.334
96,Nickel,49,2.322831
96,Nickel,9,2.029772
96,Nickel,0,1.340548
96,Nickel,34,1.721735
96,Nickel,43,1.485936
96,Nickel,32,1.254612
96,Nickel,12,1.338722
96,Nickel,31,1.525205
96,Nickel,23,1.489498
96,Nickel,2,1.487571
216,Copper,30,0.470588
216,Copper,20,0.470588
216,Copper,26,0.470588
216,Copper,27,0.470588
216,Copper,47,0.470588
216,Copper,11,0.470588
216,Copper,8,0.470588
216,Copper,36,0.470588
216,Copper,49,0.470588
216,Copper,9,0.470588
216,Copper,0,0.470588
216,Copper,34,0.470588
216,Copper,43,0.470588
216,Copper,32,0.470588
216,Copper,12,0.470588
216,Copper,31,0.470588
216,Copper,23,0.470588
216,Copper,2,0.470588
216,Copper,41,0.470588
216,Copper,15,0.470588
216,Copper,22,0.470588
216,Copper,24,0.470588
216,Copper,18,0.470588
216,Copper,7,0.470588
384,Copper,19,0.536565
384,Copper,40,0.544762
384,Copper,5,0.51
384,Copper,45,0.51
384,Copper,48,0.51
384,Copper,4,0.51
384,Copper,29,0.51
384,Copper,6,0.51
384,Copper,28,0.51
384,Copper,13,0.51
384,Copper,3,0.51
384,Copper,14,0.51
384,Copper,42,0.51
384,Copper,33,0.508503
384,Copper,30,0.503287
384,Copper,20,0.507692
384,Copper,26,0.507692
384,Copper,27,0.507692
384,Copper,47,0.507692
384,Copper,11,0.507692
384,Copper,8,0.507692
384,Copper,36,0.507692
384,Copper,49,0.507692
384,Copper,9,0.507692
384,Copper,0,0.507692
384,Copper,34,0.507692
76,Copper,33,2.29
76,Copper,30,2.05
76,Copper,20,1.58
76,Copper,26,2.5
76,Copper,27,2.8
76,Copper,47,2.6
76,Copper,11,3.19
30,Copper,26,0.2
30,Copper,27,0.2
30,Copper,47,0.2
30,Copper,11,0.2
30,Copper,8,0.2
30,Copper,36,0.2
30,Copper,49,0.2
30,Copper,9,0.2
30,Copper,0,0.2
30,Copper,34,0.2
30,Copper,43,0.2
30,Copper,32,0.2
30,Copper,12,0.2
30,Copper,31,0.2
30,Copper,23,0.2
30,Copper,2,0.2
30,Copper,41,0.2
30,Copper,15,0.2
30,Copper,22,0.2
30,Copper,24,0.2
30,Copper,18,0.2
30,Copper,7,0.2
45,Gold,27,9.14094e-05
45,Gold,47,9.14094e-05
