,Year,Commodity,Historical or simulated,Scenario,Mean total cash margin
2929,2017.0,Pb,Simulated,10,857.1813906024317
2930,2018.0,Pb,Simulated,10,735.1457597940652
2931,2019.0,Pb,Simulated,10,775.5094338872979
2932,2001.0,Pb,Simulated,11,433.2261694948368
2933,2002.0,Pb,Simulated,11,558.8615399467689
2934,2003.0,Pb,Simulated,11,583.9646419446101
2935,2004.0,Pb,Simulated,11,611.5543006792759
2936,2005.0,Pb,Simulated,11,676.81538767256
2937,2006.0,Pb,Simulated,11,709.9765141250448
2938,2007.0,Pb,Simulated,11,757.629548379596
2939,2008.0,Pb,Simulated,11,807.4832117278967
2940,2009.0,Pb,Simulated,11,839.6868468153978
2941,2010.0,Pb,Simulated,11,875.7136038249961
2942,2011.0,Pb,Simulated,11,1008.3130798114393
2943,2012.0,Pb,Simulated,11,1013.8490593456028
2944,2013.0,Pb,Simulated,11,1050.119005336787
2945,2014.0,Pb,Simulated,11,1071.910176202795
2946,2015.0,Pb,Simulated,11,1075.706674550008
2947,2016.0,Pb,Simulated,11,1067.399260851385
2948,2017.0,Pb,Simulated,11,1083.6893200607717
2949,2018.0,Pb,Simulated,11,1073.501010683417
2950,2019.0,Pb,Simulated,11,1057.15103529841
2951,2001.0,Pb,Simulated,12,476.2270695260422
2952,2002.0,Pb,Simulated,12,551.2038903972444
2953,2003.0,Pb,Simulated,12,813.1963943781846
2954,2004.0,Pb,Simulated,12,613.405272989529
2955,2005.0,Pb,Simulated,12,843.9282515648343
2956,2006.0,Pb,Simulated,12,771.5423719960966
2957,2007.0,Pb,Simulated,12,843.1555289634298
2958,2008.0,Pb,Simulated,12,991.4497875645186
2959,2009.0,Pb,Simulated,12,795.9602029397327
2960,2010.0,Pb,Simulated,12,1029.9956235222724
2961,2011.0,Pb,Simulated,12,1072.9084226156203
2962,2012.0,Pb,Simulated,12,1031.814849868615
2963,2013.0,Pb,Simulated,12,1159.8259092776009
2964,2014.0,Pb,Simulated,12,1029.519163305583
2965,2015.0,Pb,Simulated,12,1040.0861171530632
2966,2016.0,Pb,Simulated,12,1033.0336782132133
2967,2017.0,Pb,Simulated,12,1069.6400702135186
2968,2018.0,Pb,Simulated,12,1003.2282951767598
2969,2019.0,Pb,Simulated,12,1053.8823482478017
2970,2001.0,Pb,Simulated,13,337.8010427862096
2971,2002.0,Pb,Simulated,13,325.67586728885584
2972,2003.0,Pb,Simulated,13,457.1307936239718
2973,2004.0,Pb,Simulated,13,241.01598160031577
2974,2005.0,Pb,Simulated,13,615.0374135164936
2975,2006.0,Pb,Simulated,13,263.39834314586363
2976,2007.0,Pb,Simulated,13,700.2849492608997
2977,2008.0,Pb,Simulated,13,328.12241884146465
2978,2009.0,Pb,Simulated,13,675.9046264803873
2979,2010.0,Pb,Simulated,13,286.7351362839369
2980,2011.0,Pb,Simulated,13,838.7778830005445
2981,2012.0,Pb,Simulated,13,315.6778986279539
2982,2013.0,Pb,Simulated,13,759.4698084397231
2983,2014.0,Pb,Simulated,13,329.47866785977686
2984,2015.0,Pb,Simulated,13,686.1852952354825
2985,2016.0,Pb,Simulated,13,211.5239864083429
2986,2017.0,Pb,Simulated,13,595.0747253932833
2987,2018.0,Pb,Simulated,13,220.45904367945607
2988,2019.0,Pb,Simulated,13,587.1856227187733
2989,2001.0,Pb,Simulated,14,403.0317126843582
2990,2002.0,Pb,Simulated,14,388.0762727612422
2991,2003.0,Pb,Simulated,14,571.9097171768572
2992,2004.0,Pb,Simulated,14,546.4314065365515
2993,2005.0,Pb,Simulated,14,607.6242947917121
2994,2006.0,Pb,Simulated,14,691.6762729207471
2995,2007.0,Pb,Simulated,14,927.2843671228404
2996,2008.0,Pb,Simulated,14,1191.1622416192995
2997,2009.0,Pb,Simulated,14,1086.4026238944064
2998,2010.0,Pb,Simulated,14,1030.089077801171
2999,2011.0,Pb,Simulated,14,1008.2481874997368
3000,2012.0,Pb,Simulated,14,873.0842527880703
3001,2013.0,Pb,Simulated,14,747.7088964689883
3002,2014.0,Pb,Simulated,14,651.6690215157467
3003,2015.0,Pb,Simulated,14,539.2262464569588
3004,2016.0,Pb,Simulated,14,483.9046899755887
3005,2017.0,Pb,Simulated,14,473.7226036720052
3006,2018.0,Pb,Simulated,14,554.0592270143663
3007,2019.0,Pb,Simulated,14,645.2741923207127
3008,2001.0,Pb,Simulated,15,474.0164993701717
3009,2002.0,Pb,Simulated,15,517.5717041274992
3010,2003.0,Pb,Simulated,15,531.085974825065
3011,2004.0,Pb,Simulated,15,481.6588530047554
3012,2005.0,Pb,Simulated,15,520.8696153947769
3013,2006.0,Pb,Simulated,15,472.29023125484895
3014,2007.0,Pb,Simulated,15,493.0376543826252
3015,2008.0,Pb,Simulated,15,531.9911125076695
3016,2009.0,Pb,Simulated,15,385.3065758374688
3017,2010.0,Pb,Simulated,15,385.6545732858192
3018,2011.0,Pb,Simulated,15,588.6869595356393
3019,2012.0,Pb,Simulated,15,410.9912904559425
3020,2013.0,Pb,Simulated,15,504.8580022475352
3021,2014.0,Pb,Simulated,15,521.279335049621
3022,2015.0,Pb,Simulated,15,499.7951444817768
3023,2016.0,Pb,Simulated,15,552.5964202843217
3024,2017.0,Pb,Simulated,15,737.5339776525443
3025,2018.0,Pb,Simulated,15,679.1985241625156
3026,2019.0,Pb,Simulated,15,761.6943977853024
3027,2001.0,Pb,Simulated,16,477.1945672644824
3028,2002.0,Pb,Simulated,16,535.7712835906048
3029,2003.0,Pb,Simulated,16,525.1793195735154
3030,2004.0,Pb,Simulated,16,530.4501779017938
3031,2005.0,Pb,Simulated,16,560.2419835319612
3032,2006.0,Pb,Simulated,16,594.67786091587
3033,2007.0,Pb,Simulated,16,596.9853003628799
3034,2008.0,Pb,Simulated,16,651.9445304293289
3035,2009.0,Pb,Simulated,16,659.4947904693948
3036,2010.0,Pb,Simulated,16,720.073544720542
3037,2011.0,Pb,Simulated,16,782.1405107242796
3038,2012.0,Pb,Simulated,16,884.8618021846017
3039,2013.0,Pb,Simulated,16,1022.5209731339568
3040,2014.0,Pb,Simulated,16,1133.7853926867929
3041,2015.0,Pb,Simulated,16,1258.67586247243
3042,2016.0,Pb,Simulated,16,1333.1665180989012
3043,2017.0,Pb,Simulated,16,1384.4806390006777
3044,2018.0,Pb,Simulated,16,1384.567088283282
3045,2019.0,Pb,Simulated,16,1329.4490569777324
3046,2001.0,Pb,Simulated,17,368.8304983932498
3047,2002.0,Pb,Simulated,17,332.0818432686388
3048,2003.0,Pb,Simulated,17,548.6470303477793
3049,2004.0,Pb,Simulated,17,419.8993661489884
3050,2005.0,Pb,Simulated,17,676.1749337739185
3051,2006.0,Pb,Simulated,17,722.3679559277414
3052,2007.0,Pb,Simulated,17,851.7369587158091
3053,2008.0,Pb,Simulated,17,1136.7120522765845
3054,2009.0,Pb,Simulated,17,1019.5513214081332
3055,2010.0,Pb,Simulated,17,1466.1851793060214
3056,2011.0,Pb,Simulated,17,1529.8218899067576
3057,2012.0,Pb,Simulated,17,1319.7275166085385
3058,2013.0,Pb,Simulated,17,1595.0425682650805
3059,2014.0,Pb,Simulated,17,1087.5487845414532
3060,2015.0,Pb,Simulated,17,1199.3517006984468
3061,2016.0,Pb,Simulated,17,993.8999926573296
3062,2017.0,Pb,Simulated,17,983.376948365076
3063,2018.0,Pb,Simulated,17,869.1147373686197
3064,2019.0,Pb,Simulated,17,773.0725760979842
3065,2001.0,Pb,Simulated,18,426.8707865239816
3066,2002.0,Pb,Simulated,18,396.2977418611695
3067,2003.0,Pb,Simulated,18,608.4176904461297
3068,2004.0,Pb,Simulated,18,449.7083725015213
3069,2005.0,Pb,Simulated,18,679.4056220848186
3070,2006.0,Pb,Simulated,18,748.5458040626784
3071,2007.0,Pb,Simulated,18,1075.170858558591
3072,2008.0,Pb,Simulated,18,1088.4502839041209
3073,2009.0,Pb,Simulated,18,1182.992508479644
3074,2010.0,Pb,Simulated,18,1070.5183742659715
3075,2011.0,Pb,Simulated,18,1316.8662915312134
3076,2012.0,Pb,Simulated,18,1069.6424241081888
3077,2013.0,Pb,Simulated,18,1181.899366899583
3078,2014.0,Pb,Simulated,18,993.0723125495714
3079,2015.0,Pb,Simulated,18,942.246152582024
3080,2016.0,Pb,Simulated,18,816.378156292182
3081,2017.0,Pb,Simulated,18,849.4425431549253
3082,2018.0,Pb,Simulated,18,770.8751868506375
3083,2019.0,Pb,Simulated,18,794.3843308869198
3084,2001.0,Pb,Simulated,19,359.6819598069135
3085,2002.0,Pb,Simulated,19,322.495992068407
3086,2003.0,Pb,Simulated,19,495.537038319305
3087,2004.0,Pb,Simulated,19,295.6909256989613
3088,2005.0,Pb,Simulated,19,897.1517064773553
3089,2006.0,Pb,Simulated,19,717.4189094703635
3090,2007.0,Pb,Simulated,19,1495.3242733538757
3091,2008.0,Pb,Simulated,19,1192.9798588453268
3092,2009.0,Pb,Simulated,19,1482.5476130702452
3093,2010.0,Pb,Simulated,19,752.3777111583757
3094,2011.0,Pb,Simulated,19,1505.5864343502656
3095,2012.0,Pb,Simulated,19,803.0323770410107
3096,2013.0,Pb,Simulated,19,1281.6392336165186
3097,2014.0,Pb,Simulated,19,487.51776435660736
3098,2015.0,Pb,Simulated,19,1010.4794363310416
3099,2016.0,Pb,Simulated,19,166.41119402101847
3100,2017.0,Pb,Simulated,19,1089.0728826982431
3101,2018.0,Pb,Simulated,19,376.199434825507
3102,2019.0,Pb,Simulated,19,2133.720178992857
3103,2001.0,Pb,Simulated,20,369.0216933333232
3104,2002.0,Pb,Simulated,20,418.59884841184345
3105,2003.0,Pb,Simulated,20,512.4254715852818
3106,2004.0,Pb,Simulated,20,404.7710539714634
3107,2005.0,Pb,Simulated,20,904.8951401013009
3108,2006.0,Pb,Simulated,20,568.5343229204004
3109,2007.0,Pb,Simulated,20,1013.9409705665807
3110,2008.0,Pb,Simulated,20,1085.6854714720962
3111,2009.0,Pb,Simulated,20,1053.5268213854051
3112,2010.0,Pb,Simulated,20,614.8962565280303
3113,2011.0,Pb,Simulated,20,1382.99886113684
3114,2012.0,Pb,Simulated,20,748.1733517556908
3115,2013.0,Pb,Simulated,20,1514.811561011674
3116,2014.0,Pb,Simulated,20,714.1392350933371
3117,2015.0,Pb,Simulated,20,1351.167518137683
3118,2016.0,Pb,Simulated,20,480.6187549248616
3119,2017.0,Pb,Simulated,20,1342.7188876650755
3120,2018.0,Pb,Simulated,20,337.27271985272034
3121,2019.0,Pb,Simulated,20,1705.133436289193
3122,2001.0,Pb,Simulated,21,471.04971734245055
3123,2002.0,Pb,Simulated,21,499.34967042005775
3124,2003.0,Pb,Simulated,21,561.9729472836324
3125,2004.0,Pb,Simulated,21,859.1359658340596
3126,2005.0,Pb,Simulated,21,1305.6579079654723
3127,2006.0,Pb,Simulated,21,1787.1813265105222
3128,2007.0,Pb,Simulated,21,2443.363456738814
3129,2008.0,Pb,Simulated,21,3034.8170753936893
3130,2009.0,Pb,Simulated,21,2809.3050503065706
3131,2010.0,Pb,Simulated,21,2085.894703777161
3132,2011.0,Pb,Simulated,21,2144.028968179005
3133,2012.0,Pb,Simulated,21,2197.6269517111505
3134,2013.0,Pb,Simulated,21,2307.9589329589285
3135,2014.0,Pb,Simulated,21,2381.360067158477
3136,2015.0,Pb,Simulated,21,2345.0813140167106
3137,2016.0,Pb,Simulated,21,2277.2440004964883
3138,2017.0,Pb,Simulated,21,2378.064494507509
3139,2018.0,Pb,Simulated,21,2431.0825108364184
3140,2019.0,Pb,Simulated,21,2450.217783372546
3141,2001.0,Pb,Simulated,22,381.34546539267694
3142,2002.0,Pb,Simulated,22,325.9142857744636
3143,2003.0,Pb,Simulated,22,412.11584403094713
3144,2004.0,Pb,Simulated,22,414.3659590623309
3145,2005.0,Pb,Simulated,22,579.2770279173834
3146,2006.0,Pb,Simulated,22,609.8851842244737
3147,2007.0,Pb,Simulated,22,737.8507176691273
3148,2008.0,Pb,Simulated,22,869.8427540754773
3149,2009.0,Pb,Simulated,22,772.2159067558489
3150,2010.0,Pb,Simulated,22,939.971134835806
3151,2011.0,Pb,Simulated,22,1294.7023563255318
3152,2012.0,Pb,Simulated,22,995.1428602698262
3153,2013.0,Pb,Simulated,22,1306.4123556213278
3154,2014.0,Pb,Simulated,22,1292.4140434780693
3155,2015.0,Pb,Simulated,22,1175.843330455726
3156,2016.0,Pb,Simulated,22,1280.5142904739698
3157,2017.0,Pb,Simulated,22,1351.6089733565975
3158,2018.0,Pb,Simulated,22,1245.932700512789
3159,2019.0,Pb,Simulated,22,1307.0664977843935
3160,2001.0,Pb,Simulated,23,86.14912880118483
3161,2002.0,Pb,Simulated,23,198.7541172401905
3162,2003.0,Pb,Simulated,23,280.95699099828767
3163,2004.0,Pb,Simulated,23,312.60025081850483
3164,2005.0,Pb,Simulated,23,374.8281229545068
3165,2006.0,Pb,Simulated,23,424.3946582046859
3166,2007.0,Pb,Simulated,23,471.58764725699433
3167,2008.0,Pb,Simulated,23,464.89862154561257
3168,2009.0,Pb,Simulated,23,422.6234126083771
3169,2010.0,Pb,Simulated,23,344.799617737481
3170,2011.0,Pb,Simulated,23,402.62722364904937
3171,2012.0,Pb,Simulated,23,356.12972245232834
3172,2013.0,Pb,Simulated,23,337.5389103272609
3173,2014.0,Pb,Simulated,23,304.4147788462309
3174,2015.0,Pb,Simulated,23,279.7883446155087
3175,2016.0,Pb,Simulated,23,227.80363680460343
3176,2017.0,Pb,Simulated,23,221.4686743310156
3177,2018.0,Pb,Simulated,23,217.05396665450783
3178,2019.0,Pb,Simulated,23,227.1729316506655
3179,2001.0,Pb,Simulated,24,416.2054607429479
3180,2002.0,Pb,Simulated,24,483.8229679854287
3181,2003.0,Pb,Simulated,24,523.8114398243464
3182,2004.0,Pb,Simulated,24,598.1968418436422
3183,2005.0,Pb,Simulated,24,636.4284766328051
3184,2006.0,Pb,Simulated,24,800.8687261900218
3185,2007.0,Pb,Simulated,24,836.8319297875726
3186,2008.0,Pb,Simulated,24,961.5149929557198
3187,2009.0,Pb,Simulated,24,1058.3303505342435
3188,2010.0,Pb,Simulated,24,1041.881265214481
3189,2011.0,Pb,Simulated,24,1174.097743088677
3190,2012.0,Pb,Simulated,24,1007.0138206249028
3191,2013.0,Pb,Simulated,24,1042.8299121121793
3192,2014.0,Pb,Simulated,24,871.3755625711213
3193,2015.0,Pb,Simulated,24,842.9962562663679
3194,2016.0,Pb,Simulated,24,678.5326688262369
3195,2017.0,Pb,Simulated,24,770.6876036805996
3196,2018.0,Pb,Simulated,24,611.9913234793613
3197,2019.0,Pb,Simulated,24,741.1252823003664
3198,2001.0,Pb,Simulated,25,259.1277291406846
3199,2002.0,Pb,Simulated,25,271.20388791875143
3200,2003.0,Pb,Simulated,25,306.1364471798095
3201,2004.0,Pb,Simulated,25,407.2613420477507
3202,2005.0,Pb,Simulated,25,483.3119677343198
3203,2006.0,Pb,Simulated,25,519.3205277356948
3204,2007.0,Pb,Simulated,25,573.1941382007258
3205,2008.0,Pb,Simulated,25,645.0661852472404
3206,2009.0,Pb,Simulated,25,693.9270831145783
3207,2010.0,Pb,Simulated,25,734.6037304460344
3208,2011.0,Pb,Simulated,25,785.7476031232125
3209,2012.0,Pb,Simulated,25,806.3464925794814
3210,2013.0,Pb,Simulated,25,836.2187727802324
3211,2014.0,Pb,Simulated,25,857.4710830127584
3212,2015.0,Pb,Simulated,25,881.902383350275
3213,2016.0,Pb,Simulated,25,892.89925143722
3214,2017.0,Pb,Simulated,25,920.2352893552164
3215,2018.0,Pb,Simulated,25,944.1571631787688
3216,2019.0,Pb,Simulated,25,953.9828365114644
3217,2001.0,Sn,Simulated,0,3604.045589555479
3218,2002.0,Sn,Simulated,0,3257.0785060153544
3219,2003.0,Sn,Simulated,0,3383.635884970496
3220,2004.0,Sn,Simulated,0,2049.6220200496414
3221,2005.0,Sn,Simulated,0,3554.424140662386
3222,2006.0,Sn,Simulated,0,5796.796034947231
3223,2007.0,Sn,Simulated,0,7522.928793819783
3224,2008.0,Sn,Simulated,0,8557.801420255952
3225,2009.0,Sn,Simulated,0,8478.737740910277
3226,2010.0,Sn,Simulated,0,6253.0272616777465
3227,2011.0,Sn,Simulated,0,6785.628830092139
3228,2012.0,Sn,Simulated,0,6869.514750298785
3229,2013.0,Sn,Simulated,0,6936.968949567971
3230,2014.0,Sn,Simulated,0,7015.557589980941
3231,2015.0,Sn,Simulated,0,7340.252728677305
3232,2016.0,Sn,Simulated,0,5802.545854728332
3233,2017.0,Sn,Simulated,0,5992.069310329226
3234,2018.0,Sn,Simulated,0,6552.578728818309
3235,2019.0,Sn,Simulated,0,6536.96971601151
3236,2001.0,Sn,Simulated,1,5021.965116752656
3237,2002.0,Sn,Simulated,1,5465.525635458208
3238,2003.0,Sn,Simulated,1,6537.417314833791
3239,2004.0,Sn,Simulated,1,5165.64385898645
3240,2005.0,Sn,Simulated,1,6952.86683824692
3241,2006.0,Sn,Simulated,1,5522.063683536786
3242,2007.0,Sn,Simulated,1,6542.472906111005
3243,2008.0,Sn,Simulated,1,6100.187501592824
3244,2009.0,Sn,Simulated,1,6914.892197775852
3245,2010.0,Sn,Simulated,1,7290.804071705519
3246,2011.0,Sn,Simulated,1,8056.04110636074
3247,2012.0,Sn,Simulated,1,8804.918421351611
3248,2013.0,Sn,Simulated,1,8668.324538744922
3249,2014.0,Sn,Simulated,1,10228.72928460461
3250,2015.0,Sn,Simulated,1,8765.660943393206
3251,2016.0,Sn,Simulated,1,9863.783056242686
3252,2017.0,Sn,Simulated,1,9212.20942785456
3253,2018.0,Sn,Simulated,1,9567.816666111095
3254,2019.0,Sn,Simulated,1,9017.978919916592
3255,2001.0,Sn,Simulated,2,5127.638230865193
3256,2002.0,Sn,Simulated,2,5547.019823976207
3257,2003.0,Sn,Simulated,2,5579.370419269993
3258,2004.0,Sn,Simulated,2,5564.887508231057
3259,2005.0,Sn,Simulated,2,5718.575451549012
3260,2006.0,Sn,Simulated,2,5652.045470184836
3261,2007.0,Sn,Simulated,2,5794.76174242609
3262,2008.0,Sn,Simulated,2,5879.349839108319
3263,2009.0,Sn,Simulated,2,5989.159175605254
3264,2010.0,Sn,Simulated,2,6175.542608853511
3265,2011.0,Sn,Simulated,2,6758.737382543998
3266,2012.0,Sn,Simulated,2,7028.577328949389
3267,2013.0,Sn,Simulated,2,7427.456085806659
3268,2014.0,Sn,Simulated,2,7723.44240964759
3269,2015.0,Sn,Simulated,2,8212.45029294555
3270,2016.0,Sn,Simulated,2,8629.524662011207
3271,2017.0,Sn,Simulated,2,8958.848563288524
3272,2018.0,Sn,Simulated,2,9500.142015909129
3273,2019.0,Sn,Simulated,2,9855.475510495808
3274,2001.0,Sn,Simulated,3,5020.043207409266
3275,2002.0,Sn,Simulated,3,5408.852097161042
3276,2003.0,Sn,Simulated,3,5143.201979595851
3277,2004.0,Sn,Simulated,3,5192.410780898271
3278,2005.0,Sn,Simulated,3,5130.544841960204
3279,2006.0,Sn,Simulated,3,5565.286550883417
3280,2007.0,Sn,Simulated,3,5488.986830710532
3281,2008.0,Sn,Simulated,3,6655.596750688461
3282,2009.0,Sn,Simulated,3,6814.489790023364
3283,2010.0,Sn,Simulated,3,7605.916560145487
3284,2011.0,Sn,Simulated,3,9841.094900936983
3285,2012.0,Sn,Simulated,3,9696.718657760726
3286,2013.0,Sn,Simulated,3,10779.471361021351
3287,2014.0,Sn,Simulated,3,10923.434223661465
3288,2015.0,Sn,Simulated,3,10719.990120101638
3289,2016.0,Sn,Simulated,3,9803.93486708955
3290,2017.0,Sn,Simulated,3,8649.733485977506
3291,2018.0,Sn,Simulated,3,7395.511217517179
3292,2019.0,Sn,Simulated,3,5915.938117868141
3293,2001.0,Sn,Simulated,4,3983.8782360944288
3294,2002.0,Sn,Simulated,4,4227.2735629216295
3295,2003.0,Sn,Simulated,4,4301.731345126836
3296,2004.0,Sn,Simulated,4,4164.030127889248
3297,2005.0,Sn,Simulated,4,4989.050241778396
3298,2006.0,Sn,Simulated,4,5603.497280417504
3299,2007.0,Sn,Simulated,4,6090.8829813289485
3300,2008.0,Sn,Simulated,4,6977.604989467349
3301,2009.0,Sn,Simulated,4,6854.929476228654
3302,2010.0,Sn,Simulated,4,6444.704322712817
3303,2011.0,Sn,Simulated,4,7981.067368357251
3304,2012.0,Sn,Simulated,4,7713.088620485433
3305,2013.0,Sn,Simulated,4,7869.156446398809
3306,2014.0,Sn,Simulated,4,8724.77376008535
3307,2015.0,Sn,Simulated,4,8488.04024581176
3308,2016.0,Sn,Simulated,4,8422.95032279202
3309,2017.0,Sn,Simulated,4,8732.998876285395
3310,2018.0,Sn,Simulated,4,8800.568991209082
3311,2019.0,Sn,Simulated,4,8912.129122420214
3312,2001.0,Sn,Simulated,5,5129.687747026711
3313,2002.0,Sn,Simulated,5,5332.388254145607
3314,2003.0,Sn,Simulated,5,5403.077809033338
3315,2004.0,Sn,Simulated,5,5381.569798200615
3316,2005.0,Sn,Simulated,5,5780.038465289542
3317,2006.0,Sn,Simulated,5,6132.43584525733
3318,2007.0,Sn,Simulated,5,6903.329309954841
3319,2008.0,Sn,Simulated,5,7998.962464919631
3320,2009.0,Sn,Simulated,5,8226.126088983156
3321,2010.0,Sn,Simulated,5,8790.991457634016
3322,2011.0,Sn,Simulated,5,11891.93359471492
3323,2012.0,Sn,Simulated,5,11490.102071253816
3324,2013.0,Sn,Simulated,5,12031.364012576209
3325,2014.0,Sn,Simulated,5,12404.646868742044
3326,2015.0,Sn,Simulated,5,11493.445525150755
3327,2016.0,Sn,Simulated,5,9691.414105387885
3328,2017.0,Sn,Simulated,5,8250.205041711273
3329,2018.0,Sn,Simulated,5,6277.857626573033
3330,2019.0,Sn,Simulated,5,4642.874574915178
3331,2001.0,Sn,Simulated,6,4829.117262146128
3332,2002.0,Sn,Simulated,6,5529.404761370725
3333,2003.0,Sn,Simulated,6,5691.636428425167
3334,2004.0,Sn,Simulated,6,5906.279056709322
3335,2005.0,Sn,Simulated,6,6201.215317667987
3336,2006.0,Sn,Simulated,6,6505.99970639504
3337,2007.0,Sn,Simulated,6,7051.589971714143
3338,2008.0,Sn,Simulated,6,7510.048828079469
3339,2009.0,Sn,Simulated,6,8110.692457347108
3340,2010.0,Sn,Simulated,6,8498.755168415622
3341,2011.0,Sn,Simulated,6,9715.550516915102
3342,2012.0,Sn,Simulated,6,10337.88318565537
3343,2013.0,Sn,Simulated,6,11116.783607308393
3344,2014.0,Sn,Simulated,6,12001.963421338598
3345,2015.0,Sn,Simulated,6,12813.431466768345
3346,2016.0,Sn,Simulated,6,13364.192452406469
3347,2017.0,Sn,Simulated,6,13932.465930432216
3348,2018.0,Sn,Simulated,6,14512.913701635904
3349,2019.0,Sn,Simulated,6,14835.2327709375
3350,2001.0,Sn,Simulated,7,4610.001149627685
3351,2002.0,Sn,Simulated,7,5211.53789625251
3352,2003.0,Sn,Simulated,7,5563.033637597307
3353,2004.0,Sn,Simulated,7,5648.496962300056
3354,2005.0,Sn,Simulated,7,5916.313881710263
3355,2006.0,Sn,Simulated,7,6240.015563672007
3356,2007.0,Sn,Simulated,7,6579.392766759936
3357,2008.0,Sn,Simulated,7,7026.977732763058
3358,2009.0,Sn,Simulated,7,7335.597895959338
3359,2010.0,Sn,Simulated,7,7699.364770265923
3360,2011.0,Sn,Simulated,7,8339.657655597597
3361,2012.0,Sn,Simulated,7,8542.612649447921
3362,2013.0,Sn,Simulated,7,8752.898330303085
3363,2014.0,Sn,Simulated,7,8859.521698602939
3364,2015.0,Sn,Simulated,7,8816.394019588899
3365,2016.0,Sn,Simulated,7,8619.175832851613
3366,2017.0,Sn,Simulated,7,8286.276511307009
3367,2018.0,Sn,Simulated,7,8020.321744554929
3368,2019.0,Sn,Simulated,7,7651.597942370695
3369,2001.0,Sn,Simulated,8,4762.778533691023
3370,2002.0,Sn,Simulated,8,4961.4734472361815
3371,2003.0,Sn,Simulated,8,4772.143118191649
3372,2004.0,Sn,Simulated,8,4919.2980618650345
3373,2005.0,Sn,Simulated,8,5062.479783189595
3374,2006.0,Sn,Simulated,8,5310.139585843681
3375,2007.0,Sn,Simulated,8,5585.644600840567
3376,2008.0,Sn,Simulated,8,6277.686147272475
3377,2009.0,Sn,Simulated,8,6847.513478487412
3378,2010.0,Sn,Simulated,8,7558.490884448591
3379,2011.0,Sn,Simulated,8,8954.72572139061
3380,2012.0,Sn,Simulated,8,9384.867355822347
3381,2013.0,Sn,Simulated,8,9813.13486669131
3382,2014.0,Sn,Simulated,8,10175.804744549305
3383,2015.0,Sn,Simulated,8,10790.352110176094
3384,2016.0,Sn,Simulated,8,10601.30465017356
3385,2017.0,Sn,Simulated,8,10445.788333606157
3386,2018.0,Sn,Simulated,8,10086.372161597668
3387,2019.0,Sn,Simulated,8,9277.296205435448
3388,2001.0,Sn,Simulated,9,4932.118521560921
3389,2002.0,Sn,Simulated,9,5328.197104623845
3390,2003.0,Sn,Simulated,9,5108.285503868704
3391,2004.0,Sn,Simulated,9,4365.733489668739
3392,2005.0,Sn,Simulated,9,4130.416113857158
3393,2006.0,Sn,Simulated,9,3131.6517098092727
3394,2007.0,Sn,Simulated,9,2889.879925898408
3395,2008.0,Sn,Simulated,9,2066.938336634955
3396,2009.0,Sn,Simulated,9,2115.4737199480974
3397,2010.0,Sn,Simulated,9,1536.203670817187
