,Variable,Commodity,Year,Historical or simulated,Scenario,Value
2647,Primary supply,Ni,2004,Simulated,140,1.3441255352971833
2648,Primary supply,Ni,2004,Simulated,590,1.544245084143424
2649,Primary supply,Ni,2004,Simulated,181,1.6639523602631505
2650,Primary supply,Ni,2005,Historical,Historical,1.46
2651,Primary supply,Ni,2005,Simulated,135,1.490025794106033
2652,Primary supply,Ni,2005,Simulated,76,1.4556968108653738
2653,Primary supply,Ni,2005,Simulated,132,1.5752397271533762
2654,Primary supply,Ni,2005,Simulated,44,1.619214200244769
2655,Primary supply,Ni,2005,Simulated,100,1.4964336971805465
2656,Primary supply,Ni,2005,Simulated,513,1.3992855328594265
2657,Primary supply,Ni,2005,Simulated,94,1.6325085784904538
2658,Primary supply,Ni,2005,Simulated,29,1.6125697476501237
2659,Primary supply,Ni,2005,Simulated,484,1.509180609666639
2660,Primary supply,Ni,2005,Simulated,174,1.3176657345305103
2661,Primary supply,Ni,2005,Simulated,367,1.4624029154446967
2662,Primary supply,Ni,2005,Simulated,588,1.6498013389983197
2663,Primary supply,Ni,2005,Simulated,92,1.4715308835769527
2664,Primary supply,Ni,2005,Simulated,159,1.638663602576667
2665,Primary supply,Ni,2005,Simulated,142,1.4897252155317224
2666,Primary supply,Ni,2005,Simulated,121,1.5840734814510737
2667,Primary supply,Ni,2005,Simulated,153,1.5954604044495195
2668,Primary supply,Ni,2005,Simulated,417,1.549188243427177
2669,Primary supply,Ni,2005,Simulated,317,1.7172225740989908
2670,Primary supply,Ni,2005,Simulated,151,1.7414627782721845
2671,Primary supply,Ni,2005,Simulated,260,1.6091740649429918
2672,Primary supply,Ni,2005,Simulated,295,1.6546339284402443
2673,Primary supply,Ni,2005,Simulated,140,1.3597140085003967
2674,Primary supply,Ni,2005,Simulated,590,1.6344010487762417
2675,Primary supply,Ni,2005,Simulated,181,1.723148418492005
2676,Primary supply,Ni,2006,Historical,Historical,1.57
2677,Primary supply,Ni,2006,Simulated,135,1.520793397143695
2678,Primary supply,Ni,2006,Simulated,76,1.5036927019261426
2679,Primary supply,Ni,2006,Simulated,132,1.6519211797995415
2680,Primary supply,Ni,2006,Simulated,44,1.6183829153929177
2681,Primary supply,Ni,2006,Simulated,100,1.516455212039176
2682,Primary supply,Ni,2006,Simulated,513,1.463297027658458
2683,Primary supply,Ni,2006,Simulated,94,1.6315139887259988
2684,Primary supply,Ni,2006,Simulated,29,1.6458116382035468
2685,Primary supply,Ni,2006,Simulated,484,1.5721737405929754
2686,Primary supply,Ni,2006,Simulated,174,1.3936979953506459
2687,Primary supply,Ni,2006,Simulated,367,1.5181949597441002
2688,Primary supply,Ni,2006,Simulated,588,1.7777839744023545
2689,Primary supply,Ni,2006,Simulated,92,1.6075557171741932
2690,Primary supply,Ni,2006,Simulated,159,1.7285810964278807
2691,Primary supply,Ni,2006,Simulated,142,1.4972486259015625
2692,Primary supply,Ni,2006,Simulated,121,1.550959465703507
2693,Primary supply,Ni,2006,Simulated,153,1.6255069824429167
2694,Primary supply,Ni,2006,Simulated,417,1.5272026093819109
2695,Primary supply,Ni,2006,Simulated,317,1.8158604449939593
2696,Primary supply,Ni,2006,Simulated,151,1.8096635042338052
2697,Primary supply,Ni,2006,Simulated,260,1.6529413128691914
2698,Primary supply,Ni,2006,Simulated,295,1.7036130989593616
2699,Primary supply,Ni,2006,Simulated,140,1.430191190503588
2700,Primary supply,Ni,2006,Simulated,590,1.6620158803859437
2701,Primary supply,Ni,2006,Simulated,181,1.7764381615124716
2702,Primary supply,Ni,2007,Historical,Historical,1.74
2703,Primary supply,Ni,2007,Simulated,135,1.575122776630093
2704,Primary supply,Ni,2007,Simulated,76,1.7841102764549976
2705,Primary supply,Ni,2007,Simulated,132,1.7847771199143228
2706,Primary supply,Ni,2007,Simulated,44,1.7696528710221515
2707,Primary supply,Ni,2007,Simulated,100,1.6140762810127636
2708,Primary supply,Ni,2007,Simulated,513,1.4837124469399392
2709,Primary supply,Ni,2007,Simulated,94,1.6441601008817346
2710,Primary supply,Ni,2007,Simulated,29,1.6696442795555728
2711,Primary supply,Ni,2007,Simulated,484,1.573893767714978
2712,Primary supply,Ni,2007,Simulated,174,1.4280911677447785
2713,Primary supply,Ni,2007,Simulated,367,1.549282794620734
2714,Primary supply,Ni,2007,Simulated,588,1.8956100556496744
2715,Primary supply,Ni,2007,Simulated,92,1.8089474934696679
2716,Primary supply,Ni,2007,Simulated,159,1.9879236830525704
2717,Primary supply,Ni,2007,Simulated,142,1.5043921704397902
2718,Primary supply,Ni,2007,Simulated,121,1.5327208681157158
2719,Primary supply,Ni,2007,Simulated,153,1.7810636885318671
2720,Primary supply,Ni,2007,Simulated,417,1.5745486750087316
2721,Primary supply,Ni,2007,Simulated,317,1.8827453534565533
2722,Primary supply,Ni,2007,Simulated,151,1.898651321152773
2723,Primary supply,Ni,2007,Simulated,260,1.760730356986779
2724,Primary supply,Ni,2007,Simulated,295,1.6573319613058966
2725,Primary supply,Ni,2007,Simulated,140,1.6576601815007432
2726,Primary supply,Ni,2007,Simulated,590,1.694249655293673
2727,Primary supply,Ni,2007,Simulated,181,1.7722821220595284
2728,Primary supply,Ni,2008,Historical,Historical,1.63
2729,Primary supply,Ni,2008,Simulated,135,1.7489214862932723
2730,Primary supply,Ni,2008,Simulated,76,1.9391710980159043
2731,Primary supply,Ni,2008,Simulated,132,1.9006097910581288
2732,Primary supply,Ni,2008,Simulated,44,1.7865947643235216
2733,Primary supply,Ni,2008,Simulated,100,1.6520482867700972
2734,Primary supply,Ni,2008,Simulated,513,1.5985254407228264
2735,Primary supply,Ni,2008,Simulated,94,1.709841948281189
2736,Primary supply,Ni,2008,Simulated,29,1.8407768912498816
2737,Primary supply,Ni,2008,Simulated,484,1.672574401075233
2738,Primary supply,Ni,2008,Simulated,174,1.710580599830975
2739,Primary supply,Ni,2008,Simulated,367,1.593472764306647
2740,Primary supply,Ni,2008,Simulated,588,2.027589290995071
2741,Primary supply,Ni,2008,Simulated,92,1.904543600558839
2742,Primary supply,Ni,2008,Simulated,159,2.096694054390808
2743,Primary supply,Ni,2008,Simulated,142,1.516472855509213
2744,Primary supply,Ni,2008,Simulated,121,1.7470125791554774
2745,Primary supply,Ni,2008,Simulated,153,1.851091485039251
2746,Primary supply,Ni,2008,Simulated,417,1.6080208170484143
2747,Primary supply,Ni,2008,Simulated,317,2.104227004742253
2748,Primary supply,Ni,2008,Simulated,151,2.0799611905610482
2749,Primary supply,Ni,2008,Simulated,260,1.796350147475085
2750,Primary supply,Ni,2008,Simulated,295,1.7215409582413077
2751,Primary supply,Ni,2008,Simulated,140,1.6138818575075389
2752,Primary supply,Ni,2008,Simulated,590,1.7319311474617158
2753,Primary supply,Ni,2008,Simulated,181,1.8133809820931344
2754,Primary supply,Ni,2009,Historical,Historical,1.41
2755,Primary supply,Ni,2009,Simulated,135,1.714157831079909
2756,Primary supply,Ni,2009,Simulated,76,1.9631516068641879
2757,Primary supply,Ni,2009,Simulated,132,2.038358564122945
2758,Primary supply,Ni,2009,Simulated,44,1.8218703371365053
2759,Primary supply,Ni,2009,Simulated,100,1.7685311262063672
2760,Primary supply,Ni,2009,Simulated,513,1.660293719719779
2761,Primary supply,Ni,2009,Simulated,94,1.7699127760879951
2762,Primary supply,Ni,2009,Simulated,29,1.8593261056932888
2763,Primary supply,Ni,2009,Simulated,484,1.7565358449044817
2764,Primary supply,Ni,2009,Simulated,174,1.713103902579896
2765,Primary supply,Ni,2009,Simulated,367,1.626204272212819
2766,Primary supply,Ni,2009,Simulated,588,2.3398135868294827
2767,Primary supply,Ni,2009,Simulated,92,1.9889015600887372
2768,Primary supply,Ni,2009,Simulated,159,2.0850314701889276
2769,Primary supply,Ni,2009,Simulated,142,1.5465439660895
2770,Primary supply,Ni,2009,Simulated,121,1.6463117795460656
2771,Primary supply,Ni,2009,Simulated,153,1.921603539735077
2772,Primary supply,Ni,2009,Simulated,417,1.6131277420657109
2773,Primary supply,Ni,2009,Simulated,317,2.122666625423373
2774,Primary supply,Ni,2009,Simulated,151,2.071736128577532
2775,Primary supply,Ni,2009,Simulated,260,1.8104803060417052
2776,Primary supply,Ni,2009,Simulated,295,1.884595903412155
2777,Primary supply,Ni,2009,Simulated,140,1.8457749644681856
2778,Primary supply,Ni,2009,Simulated,590,1.7750265786470858
2779,Primary supply,Ni,2009,Simulated,181,1.7946778808299462
2780,Primary supply,Ni,2010,Historical,Historical,1.71
2781,Primary supply,Ni,2010,Simulated,135,1.7686954643244217
2782,Primary supply,Ni,2010,Simulated,76,2.119230081172901
2783,Primary supply,Ni,2010,Simulated,132,2.093055657764917
2784,Primary supply,Ni,2010,Simulated,44,1.8758873132848168
2785,Primary supply,Ni,2010,Simulated,100,1.8720389346365292
2786,Primary supply,Ni,2010,Simulated,513,1.7311923833435443
2787,Primary supply,Ni,2010,Simulated,94,1.8282332942532544
2788,Primary supply,Ni,2010,Simulated,29,1.903730537735374
2789,Primary supply,Ni,2010,Simulated,484,1.8552605699290892
2790,Primary supply,Ni,2010,Simulated,174,1.8829664752879305
2791,Primary supply,Ni,2010,Simulated,367,1.6516531584199143
2792,Primary supply,Ni,2010,Simulated,588,2.3335137502558148
2793,Primary supply,Ni,2010,Simulated,92,2.2062443658088315
2794,Primary supply,Ni,2010,Simulated,159,2.3032642744631966
2795,Primary supply,Ni,2010,Simulated,142,1.611687315807029
2796,Primary supply,Ni,2010,Simulated,121,1.682396422021901
2797,Primary supply,Ni,2010,Simulated,153,2.036129435980345
2798,Primary supply,Ni,2010,Simulated,417,1.618510219352081
2799,Primary supply,Ni,2010,Simulated,317,2.261704269820007
2800,Primary supply,Ni,2010,Simulated,151,2.1819123115816828
2801,Primary supply,Ni,2010,Simulated,260,1.880026439898766
2802,Primary supply,Ni,2010,Simulated,295,1.835397703068447
2803,Primary supply,Ni,2010,Simulated,140,1.7910475364958307
2804,Primary supply,Ni,2010,Simulated,590,1.7754363516866296
2805,Primary supply,Ni,2010,Simulated,181,1.7559893261880064
2806,Primary supply,Ni,2011,Historical,Historical,2.34
2807,Primary supply,Ni,2011,Simulated,135,1.874243609022632
2808,Primary supply,Ni,2011,Simulated,76,2.1427888515004714
2809,Primary supply,Ni,2011,Simulated,132,2.1415901081393125
2810,Primary supply,Ni,2011,Simulated,44,1.9286298647933362
2811,Primary supply,Ni,2011,Simulated,100,1.9396927116835305
2812,Primary supply,Ni,2011,Simulated,513,1.771275320639084
2813,Primary supply,Ni,2011,Simulated,94,1.945351701135173
2814,Primary supply,Ni,2011,Simulated,29,1.9677463047181796
2815,Primary supply,Ni,2011,Simulated,484,1.9224130057982725
2816,Primary supply,Ni,2011,Simulated,174,1.953978240244219
2817,Primary supply,Ni,2011,Simulated,367,1.6957538840935376
2818,Primary supply,Ni,2011,Simulated,588,2.6088385646629826
2819,Primary supply,Ni,2011,Simulated,92,2.288861190807808
2820,Primary supply,Ni,2011,Simulated,159,2.373247320392106
2821,Primary supply,Ni,2011,Simulated,142,1.6159620847149763
2822,Primary supply,Ni,2011,Simulated,121,1.6554118641849727
2823,Primary supply,Ni,2011,Simulated,153,2.0948130841792554
2824,Primary supply,Ni,2011,Simulated,417,1.6908073923357765
2825,Primary supply,Ni,2011,Simulated,317,2.3595885523696833
2826,Primary supply,Ni,2011,Simulated,151,2.2644515246875976
2827,Primary supply,Ni,2011,Simulated,260,1.9058608164503585
2828,Primary supply,Ni,2011,Simulated,295,1.8720526977429963
2829,Primary supply,Ni,2011,Simulated,140,1.8567314745968249
2830,Primary supply,Ni,2011,Simulated,590,1.8104644912661463
2831,Primary supply,Ni,2011,Simulated,181,1.842951716945392
2832,Primary supply,Ni,2012,Historical,Historical,2.57
2833,Primary supply,Ni,2012,Simulated,135,1.910433613968033
2834,Primary supply,Ni,2012,Simulated,76,2.415824530887416
2835,Primary supply,Ni,2012,Simulated,132,2.224624698326457
2836,Primary supply,Ni,2012,Simulated,44,2.0282059836203983
2837,Primary supply,Ni,2012,Simulated,100,2.082094408667988
2838,Primary supply,Ni,2012,Simulated,513,1.8836757579925032
2839,Primary supply,Ni,2012,Simulated,94,2.044662141466024
2840,Primary supply,Ni,2012,Simulated,29,2.048774147719644
2841,Primary supply,Ni,2012,Simulated,484,2.034824215328963
2842,Primary supply,Ni,2012,Simulated,174,1.96831515846478
2843,Primary supply,Ni,2012,Simulated,367,1.72479268899936
2844,Primary supply,Ni,2012,Simulated,588,2.683006406406097
2845,Primary supply,Ni,2012,Simulated,92,2.446948266999111
2846,Primary supply,Ni,2012,Simulated,159,2.448340041106117
2847,Primary supply,Ni,2012,Simulated,142,1.6404826167605313
2848,Primary supply,Ni,2012,Simulated,121,1.7366260113988512
2849,Primary supply,Ni,2012,Simulated,153,2.1161460967049126
2850,Primary supply,Ni,2012,Simulated,417,1.7366751906063569
2851,Primary supply,Ni,2012,Simulated,317,2.4530931902459963
2852,Primary supply,Ni,2012,Simulated,151,2.353015034573556
2853,Primary supply,Ni,2012,Simulated,260,1.9118887393030584
2854,Primary supply,Ni,2012,Simulated,295,2.083912032939354
2855,Primary supply,Ni,2012,Simulated,140,1.900160641409565
2856,Primary supply,Ni,2012,Simulated,590,1.7958318873667776
2857,Primary supply,Ni,2012,Simulated,181,1.762436582025337
2858,Primary supply,Ni,2013,Historical,Historical,2.61
2859,Primary supply,Ni,2013,Simulated,135,1.9493701768213738
2860,Primary supply,Ni,2013,Simulated,76,2.37256943520059
2861,Primary supply,Ni,2013,Simulated,132,2.3859858205418516
2862,Primary supply,Ni,2013,Simulated,44,2.0517479237792258
2863,Primary supply,Ni,2013,Simulated,100,2.187999272583371
2864,Primary supply,Ni,2013,Simulated,513,1.940136796764493
2865,Primary supply,Ni,2013,Simulated,94,2.28170400624703
2866,Primary supply,Ni,2013,Simulated,29,2.1131143237901884
2867,Primary supply,Ni,2013,Simulated,484,2.1424232480034546
2868,Primary supply,Ni,2013,Simulated,174,2.117562901711601
2869,Primary supply,Ni,2013,Simulated,367,1.7644822832491402
2870,Primary supply,Ni,2013,Simulated,588,2.87631248194564
2871,Primary supply,Ni,2013,Simulated,92,2.5484084437026904
2872,Primary supply,Ni,2013,Simulated,159,2.4587362490886466
2873,Primary supply,Ni,2013,Simulated,142,1.6982799062979348
2874,Primary supply,Ni,2013,Simulated,121,1.7587329966604892
2875,Primary supply,Ni,2013,Simulated,153,2.2121478532857397
2876,Primary supply,Ni,2013,Simulated,417,1.842372507469092
2877,Primary supply,Ni,2013,Simulated,317,2.585645530378108
2878,Primary supply,Ni,2013,Simulated,151,2.412214842136738
2879,Primary supply,Ni,2013,Simulated,260,1.928034800882775
2880,Primary supply,Ni,2013,Simulated,295,2.0892133303099882
2881,Primary supply,Ni,2013,Simulated,140,1.9133093058271824
2882,Primary supply,Ni,2013,Simulated,590,1.8395018357287756
2883,Primary supply,Ni,2013,Simulated,181,1.81611025494014
2884,Primary supply,Ni,2014,Historical,Historical,2.13
2885,Primary supply,Ni,2014,Simulated,135,2.040708478017781
2886,Primary supply,Ni,2014,Simulated,76,2.354312544922511
2887,Primary supply,Ni,2014,Simulated,132,2.3668724799845946
2888,Primary supply,Ni,2014,Simulated,44,2.1631124675717537
2889,Primary supply,Ni,2014,Simulated,100,2.383592729020664
2890,Primary supply,Ni,2014,Simulated,513,1.965590279069045
2891,Primary supply,Ni,2014,Simulated,94,2.304746375531216
2892,Primary supply,Ni,2014,Simulated,29,2.268346857036794
2893,Primary supply,Ni,2014,Simulated,484,2.166980991978541
2894,Primary supply,Ni,2014,Simulated,174,2.1394083956120555
2895,Primary supply,Ni,2014,Simulated,367,1.7694326540612806
2896,Primary supply,Ni,2014,Simulated,588,2.787894781476856
2897,Primary supply,Ni,2014,Simulated,92,2.5949941560958907
2898,Primary supply,Ni,2014,Simulated,159,2.541569395694753
2899,Primary supply,Ni,2014,Simulated,142,1.7128304063981998
2900,Primary supply,Ni,2014,Simulated,121,1.7857313463756124
2901,Primary supply,Ni,2014,Simulated,153,2.265518094220785
2902,Primary supply,Ni,2014,Simulated,417,1.8599395640513219
2903,Primary supply,Ni,2014,Simulated,317,2.7125720489508196
2904,Primary supply,Ni,2014,Simulated,151,2.5582203513581225
2905,Primary supply,Ni,2014,Simulated,260,1.950201159147526
2906,Primary supply,Ni,2014,Simulated,295,2.1829348298698923
2907,Primary supply,Ni,2014,Simulated,140,1.8382682661784768
2908,Primary supply,Ni,2014,Simulated,590,1.8287699457906348
2909,Primary supply,Ni,2014,Simulated,181,1.849215110448267
2910,Primary supply,Ni,2015,Historical,Historical,2.11
2911,Primary supply,Ni,2015,Simulated,135,2.121863930946261
2912,Primary supply,Ni,2015,Simulated,76,2.31179836325832
