,Variable,Commodity,Year,Historical or simulated,Scenario,Value
1906,Total demand,Sn,2015,Simulated,213,370.6304540883304
1907,Total demand,Sn,2015,Simulated,155,381.03767814555306
1908,Total demand,Sn,2015,Simulated,105,401.57006736837474
1909,Total demand,Sn,2015,Simulated,62,271.1679430476005
1910,Total demand,Sn,2015,Simulated,301,342.514619206773
1911,Total demand,Sn,2015,Simulated,223,261.9208900454845
1912,Total demand,Sn,2015,Simulated,86,300.42604643926074
1913,Total demand,Sn,2016,Historical,Historical,362.061
1914,Total demand,Sn,2016,Simulated,267,355.1745455770764
1915,Total demand,Sn,2016,Simulated,137,319.1729996525174
1916,Total demand,Sn,2016,Simulated,139,362.2061551448642
1917,Total demand,Sn,2016,Simulated,146,292.6396374340065
1918,Total demand,Sn,2016,Simulated,264,317.7270083595385
1919,Total demand,Sn,2016,Simulated,315,257.038476370685
1920,Total demand,Sn,2016,Simulated,104,393.683488663026
1921,Total demand,Sn,2016,Simulated,193,359.3353950045582
1922,Total demand,Sn,2016,Simulated,44,465.1002690100893
1923,Total demand,Sn,2016,Simulated,497,371.324447746372
1924,Total demand,Sn,2016,Simulated,509,345.2478214897263
1925,Total demand,Sn,2016,Simulated,292,337.7275864329747
1926,Total demand,Sn,2016,Simulated,57,367.8139796963
1927,Total demand,Sn,2016,Simulated,227,379.2018609759616
1928,Total demand,Sn,2016,Simulated,460,465.4691566609773
1929,Total demand,Sn,2016,Simulated,159,303.719786432942
1930,Total demand,Sn,2016,Simulated,353,298.6956931089914
1931,Total demand,Sn,2016,Simulated,242,336.78338566107766
1932,Total demand,Sn,2016,Simulated,213,369.6502136666255
1933,Total demand,Sn,2016,Simulated,155,381.96295358973777
1934,Total demand,Sn,2016,Simulated,105,399.6946433802204
1935,Total demand,Sn,2016,Simulated,62,271.63701858556595
1936,Total demand,Sn,2016,Simulated,301,343.00518766275644
1937,Total demand,Sn,2016,Simulated,223,255.8444956969381
1938,Total demand,Sn,2016,Simulated,86,298.8213339136148
1939,Total demand,Sn,2017,Historical,Historical,369.088
1940,Total demand,Sn,2017,Simulated,267,373.0070294848325
1941,Total demand,Sn,2017,Simulated,137,321.71256282806235
1942,Total demand,Sn,2017,Simulated,139,362.7259373391239
1943,Total demand,Sn,2017,Simulated,146,298.5838494177466
1944,Total demand,Sn,2017,Simulated,264,321.8893950560367
1945,Total demand,Sn,2017,Simulated,315,266.95644413238324
1946,Total demand,Sn,2017,Simulated,104,401.6777391223613
1947,Total demand,Sn,2017,Simulated,193,370.90789419829065
1948,Total demand,Sn,2017,Simulated,44,484.8142018058941
1949,Total demand,Sn,2017,Simulated,497,374.1839311922541
1950,Total demand,Sn,2017,Simulated,509,349.3291998339548
1951,Total demand,Sn,2017,Simulated,292,340.37971119416443
1952,Total demand,Sn,2017,Simulated,57,372.9373454230654
1953,Total demand,Sn,2017,Simulated,227,386.1720640689185
1954,Total demand,Sn,2017,Simulated,460,482.16901743650624
1955,Total demand,Sn,2017,Simulated,159,305.2503944146975
1956,Total demand,Sn,2017,Simulated,353,277.8422182696586
1957,Total demand,Sn,2017,Simulated,242,350.02002112728246
1958,Total demand,Sn,2017,Simulated,213,370.2052477767666
1959,Total demand,Sn,2017,Simulated,155,385.1817159115156
1960,Total demand,Sn,2017,Simulated,105,402.8153469321936
1961,Total demand,Sn,2017,Simulated,62,276.190470954089
1962,Total demand,Sn,2017,Simulated,301,350.1074582703482
1963,Total demand,Sn,2017,Simulated,223,253.1454645448659
1964,Total demand,Sn,2017,Simulated,86,301.0050728936743
1965,Total demand,Sn,2018,Historical,Historical,373.035
1966,Total demand,Sn,2018,Simulated,267,372.266630304939
1967,Total demand,Sn,2018,Simulated,137,329.1198547017754
1968,Total demand,Sn,2018,Simulated,139,361.8976382668709
1969,Total demand,Sn,2018,Simulated,146,304.48252507246696
1970,Total demand,Sn,2018,Simulated,264,323.9741245033592
1971,Total demand,Sn,2018,Simulated,315,277.2125267649286
1972,Total demand,Sn,2018,Simulated,104,408.9763260379224
1973,Total demand,Sn,2018,Simulated,193,383.0434276418576
1974,Total demand,Sn,2018,Simulated,44,505.1380955454305
1975,Total demand,Sn,2018,Simulated,497,376.3666336487077
1976,Total demand,Sn,2018,Simulated,509,352.3036173057918
1977,Total demand,Sn,2018,Simulated,292,345.85930527582406
1978,Total demand,Sn,2018,Simulated,57,376.6766075658508
1979,Total demand,Sn,2018,Simulated,227,352.67684152591784
1980,Total demand,Sn,2018,Simulated,460,497.9443037066278
1981,Total demand,Sn,2018,Simulated,159,305.97208211189604
1982,Total demand,Sn,2018,Simulated,353,268.172012236962
1983,Total demand,Sn,2018,Simulated,242,358.83982375218926
1984,Total demand,Sn,2018,Simulated,213,367.0795427984169
1985,Total demand,Sn,2018,Simulated,155,386.7483745384501
1986,Total demand,Sn,2018,Simulated,105,405.4438967279768
1987,Total demand,Sn,2018,Simulated,62,281.19172122357816
1988,Total demand,Sn,2018,Simulated,301,354.02820788891813
1989,Total demand,Sn,2018,Simulated,223,252.7035810585026
1990,Total demand,Sn,2018,Simulated,86,301.3311561526959
1991,Total demand,Sn,2019,Historical,Historical,371.817
1992,Total demand,Sn,2019,Simulated,267,371.1674865675775
1993,Total demand,Sn,2019,Simulated,137,337.085947108582
1994,Total demand,Sn,2019,Simulated,139,360.4100382517268
1995,Total demand,Sn,2019,Simulated,146,310.0030665421174
1996,Total demand,Sn,2019,Simulated,264,325.96638463571355
1997,Total demand,Sn,2019,Simulated,315,288.3026020904232
1998,Total demand,Sn,2019,Simulated,104,415.9049173779512
1999,Total demand,Sn,2019,Simulated,193,395.8902312629016
2000,Total demand,Sn,2019,Simulated,44,525.9638284352257
2001,Total demand,Sn,2019,Simulated,497,379.2968272012776
2002,Total demand,Sn,2019,Simulated,509,354.4905445724211
2003,Total demand,Sn,2019,Simulated,292,353.52980605483936
2004,Total demand,Sn,2019,Simulated,57,378.8808695753014
2005,Total demand,Sn,2019,Simulated,227,310.7013418757898
2006,Total demand,Sn,2019,Simulated,460,512.2794668622165
2007,Total demand,Sn,2019,Simulated,159,305.6341111810424
2008,Total demand,Sn,2019,Simulated,353,252.52638957245188
2009,Total demand,Sn,2019,Simulated,242,354.89793242579964
2010,Total demand,Sn,2019,Simulated,213,360.6760761216482
2011,Total demand,Sn,2019,Simulated,155,387.2532194329033
2012,Total demand,Sn,2019,Simulated,105,408.2308347144057
2013,Total demand,Sn,2019,Simulated,62,285.8560784821709
2014,Total demand,Sn,2019,Simulated,301,354.28996792315854
2015,Total demand,Sn,2019,Simulated,223,254.9887159441052
2016,Total demand,Sn,2019,Simulated,86,298.8302050384201
2017,Primary commodity price,Sn,1989,"Historical, rolling mean","Historical, rolling mean",25585.85678324226
2018,Primary commodity price,Sn,1990,"Historical, rolling mean","Historical, rolling mean",24600.89051775726
2019,Primary commodity price,Sn,1991,"Historical, rolling mean","Historical, rolling mean",23477.09308509096
2020,Primary commodity price,Sn,1992,"Historical, rolling mean","Historical, rolling mean",20601.540790736784
2021,Primary commodity price,Sn,1993,"Historical, rolling mean","Historical, rolling mean",20442.87994152668
2022,Primary commodity price,Sn,1994,"Historical, rolling mean","Historical, rolling mean",20172.22558989979
2023,Primary commodity price,Sn,1995,"Historical, rolling mean","Historical, rolling mean",19277.5348610088
2024,Primary commodity price,Sn,1996,"Historical, rolling mean","Historical, rolling mean",19382.94092656616
2025,Primary commodity price,Sn,1997,"Historical, rolling mean","Historical, rolling mean",18603.738849196863
2026,Primary commodity price,Sn,1998,"Historical, rolling mean","Historical, rolling mean",16832.024559917925
2027,Primary commodity price,Sn,1999,"Historical, rolling mean","Historical, rolling mean",15251.139301146934
2028,Primary commodity price,Sn,2000,"Historical, rolling mean","Historical, rolling mean",13765.211037987148
2029,Primary commodity price,Sn,2001,Simulated,267,11934.063264294253
2030,Primary commodity price,Sn,2001,Simulated,137,11934.063264294253
2031,Primary commodity price,Sn,2001,Simulated,139,11934.06326429425
2032,Primary commodity price,Sn,2001,Simulated,146,11934.063264294256
2033,Primary commodity price,Sn,2001,Simulated,264,11934.063264294253
2034,Primary commodity price,Sn,2001,Simulated,315,11934.063264294253
2035,Primary commodity price,Sn,2001,Simulated,104,11934.063264294253
2036,Primary commodity price,Sn,2001,Simulated,193,11934.063264294247
2037,Primary commodity price,Sn,2001,Simulated,44,11934.063264294253
2038,Primary commodity price,Sn,2001,Simulated,497,11934.063264294253
2039,Primary commodity price,Sn,2001,Simulated,509,11934.063264294253
2040,Primary commodity price,Sn,2001,Simulated,292,11934.063264294253
2041,Primary commodity price,Sn,2001,Simulated,57,11934.063264294253
2042,Primary commodity price,Sn,2001,Simulated,227,11934.063264294253
2043,Primary commodity price,Sn,2001,Simulated,460,11934.06326429425
2044,Primary commodity price,Sn,2001,Simulated,159,11934.06326429425
2045,Primary commodity price,Sn,2001,Simulated,353,11934.063264294253
2046,Primary commodity price,Sn,2001,Simulated,242,11934.063264294256
2047,Primary commodity price,Sn,2001,Simulated,213,11934.063264294253
2048,Primary commodity price,Sn,2001,Simulated,155,11934.063264294246
2049,Primary commodity price,Sn,2001,Simulated,105,11934.063264294253
2050,Primary commodity price,Sn,2001,Simulated,62,11934.063264294253
2051,Primary commodity price,Sn,2001,Simulated,301,11934.063264294247
2052,Primary commodity price,Sn,2001,Simulated,223,11934.063264294253
2053,Primary commodity price,Sn,2001,Simulated,86,11934.063264294247
2054,Primary commodity price,Sn,2001,Simulated,Original primary commodity price,10833.273186526
2055,Primary commodity price,Sn,2001,"Historical, rolling mean","Historical, rolling mean",11934.06326429425
2056,Primary commodity price,Sn,2002,Simulated,267,11934.063264294256
2057,Primary commodity price,Sn,2002,Simulated,137,11934.063264294253
2058,Primary commodity price,Sn,2002,Simulated,139,11934.06326429425
2059,Primary commodity price,Sn,2002,Simulated,146,11934.063264294256
2060,Primary commodity price,Sn,2002,Simulated,264,11934.063264294253
2061,Primary commodity price,Sn,2002,Simulated,315,11934.063264294253
2062,Primary commodity price,Sn,2002,Simulated,104,11934.063264294253
2063,Primary commodity price,Sn,2002,Simulated,193,11934.063264294247
2064,Primary commodity price,Sn,2002,Simulated,44,11934.063264294253
2065,Primary commodity price,Sn,2002,Simulated,497,11934.063264294256
2066,Primary commodity price,Sn,2002,Simulated,509,11934.063264294253
2067,Primary commodity price,Sn,2002,Simulated,292,11934.063264294253
2068,Primary commodity price,Sn,2002,Simulated,57,11934.063264294253
2069,Primary commodity price,Sn,2002,Simulated,227,11934.063264294253
2070,Primary commodity price,Sn,2002,Simulated,460,11934.06326429425
2071,Primary commodity price,Sn,2002,Simulated,159,11934.06326429425
2072,Primary commodity price,Sn,2002,Simulated,353,11934.063264294253
2073,Primary commodity price,Sn,2002,Simulated,242,11934.063264294256
2074,Primary commodity price,Sn,2002,Simulated,213,11934.063264294256
2075,Primary commodity price,Sn,2002,Simulated,155,11934.063264294246
2076,Primary commodity price,Sn,2002,Simulated,105,11934.063264294253
2077,Primary commodity price,Sn,2002,Simulated,62,11934.063264294253
2078,Primary commodity price,Sn,2002,Simulated,301,11934.063264294247
2079,Primary commodity price,Sn,2002,Simulated,223,11934.063264294253
2080,Primary commodity price,Sn,2002,Simulated,86,11934.06326429425
2081,Primary commodity price,Sn,2002,Simulated,Original primary commodity price,9742.8967610484
2082,Primary commodity price,Sn,2002,"Historical, rolling mean","Historical, rolling mean",11579.166544838032
2083,Primary commodity price,Sn,2003,Simulated,267,12014.27596636187
2084,Primary commodity price,Sn,2003,Simulated,137,12756.370126079888
2085,Primary commodity price,Sn,2003,Simulated,139,12020.10766799156
2086,Primary commodity price,Sn,2003,Simulated,146,11731.77133839906
2087,Primary commodity price,Sn,2003,Simulated,264,11962.507728150757
2088,Primary commodity price,Sn,2003,Simulated,315,12219.83976546556
2089,Primary commodity price,Sn,2003,Simulated,104,12004.52270346882
2090,Primary commodity price,Sn,2003,Simulated,193,12042.46039104193
2091,Primary commodity price,Sn,2003,Simulated,44,11921.325610593953
2092,Primary commodity price,Sn,2003,Simulated,497,11846.504667868723
2093,Primary commodity price,Sn,2003,Simulated,509,11640.712309439648
2094,Primary commodity price,Sn,2003,Simulated,292,12068.131616052568
2095,Primary commodity price,Sn,2003,Simulated,57,11948.696153966946
2096,Primary commodity price,Sn,2003,Simulated,227,12879.802247268834
2097,Primary commodity price,Sn,2003,Simulated,460,11801.96531812953
2098,Primary commodity price,Sn,2003,Simulated,159,11871.28984859705
2099,Primary commodity price,Sn,2003,Simulated,353,12927.429081301583
2100,Primary commodity price,Sn,2003,Simulated,242,11469.171676419388
2101,Primary commodity price,Sn,2003,Simulated,213,12189.109855674997
2102,Primary commodity price,Sn,2003,Simulated,155,11975.301281689704
2103,Primary commodity price,Sn,2003,Simulated,105,12055.298819350555
2104,Primary commodity price,Sn,2003,Simulated,62,12116.546254429972
2105,Primary commodity price,Sn,2003,Simulated,301,12227.461244892957
2106,Primary commodity price,Sn,2003,Simulated,223,11995.886854507831
2107,Primary commodity price,Sn,2003,Simulated,86,12044.74098909968
2108,Primary commodity price,Sn,2003,Simulated,Original primary commodity price,10353.194813748
2109,Primary commodity price,Sn,2003,"Historical, rolling mean","Historical, rolling mean",11242.293496610471
2110,Primary commodity price,Sn,2004,Simulated,267,10326.204515457895
2111,Primary commodity price,Sn,2004,Simulated,137,11869.684810183797
2112,Primary commodity price,Sn,2004,Simulated,139,12109.40765638146
2113,Primary commodity price,Sn,2004,Simulated,146,11818.332615630536
2114,Primary commodity price,Sn,2004,Simulated,264,11640.64573745433
2115,Primary commodity price,Sn,2004,Simulated,315,12451.783651063635
2116,Primary commodity price,Sn,2004,Simulated,104,12069.310648044377
2117,Primary commodity price,Sn,2004,Simulated,193,12057.746241510238
2118,Primary commodity price,Sn,2004,Simulated,44,12252.442120779391
2119,Primary commodity price,Sn,2004,Simulated,497,11294.657025749972
2120,Primary commodity price,Sn,2004,Simulated,509,11150.574331004678
2121,Primary commodity price,Sn,2004,Simulated,292,10768.932635896628
2122,Primary commodity price,Sn,2004,Simulated,57,11945.303277708766
2123,Primary commodity price,Sn,2004,Simulated,227,12851.841943788348
2124,Primary commodity price,Sn,2004,Simulated,460,12117.705961686865
2125,Primary commodity price,Sn,2004,Simulated,159,11913.354600157976
2126,Primary commodity price,Sn,2004,Simulated,353,13019.255215329238
2127,Primary commodity price,Sn,2004,Simulated,242,11111.140403080894
2128,Primary commodity price,Sn,2004,Simulated,213,12217.441531326574
2129,Primary commodity price,Sn,2004,Simulated,155,11944.385372666682
2130,Primary commodity price,Sn,2004,Simulated,105,12156.07584160484
2131,Primary commodity price,Sn,2004,Simulated,62,12218.977271499172
2132,Primary commodity price,Sn,2004,Simulated,301,12751.682034259797
2133,Primary commodity price,Sn,2004,Simulated,223,12021.701384959964
2134,Primary commodity price,Sn,2004,Simulated,86,12318.151513937724
2135,Primary commodity price,Sn,2004,Simulated,Original primary commodity price,14542.8540267091
2136,Primary commodity price,Sn,2004,"Historical, rolling mean","Historical, rolling mean",11310.698433174528
2137,Primary commodity price,Sn,2005,Simulated,267,11053.751349291924
2138,Primary commodity price,Sn,2005,Simulated,137,12961.79120049015
2139,Primary commodity price,Sn,2005,Simulated,139,12230.018190014349
2140,Primary commodity price,Sn,2005,Simulated,146,11874.561393011018
2141,Primary commodity price,Sn,2005,Simulated,264,11758.334688122311
2142,Primary commodity price,Sn,2005,Simulated,315,13074.901138753505
2143,Primary commodity price,Sn,2005,Simulated,104,12207.584191519049
2144,Primary commodity price,Sn,2005,Simulated,193,12084.346796736843
2145,Primary commodity price,Sn,2005,Simulated,44,12515.300280782934
2146,Primary commodity price,Sn,2005,Simulated,497,11093.455356143317
2147,Primary commodity price,Sn,2005,Simulated,509,10759.53049508526
2148,Primary commodity price,Sn,2005,Simulated,292,9688.050837291912
2149,Primary commodity price,Sn,2005,Simulated,57,11954.676860745383
2150,Primary commodity price,Sn,2005,Simulated,227,12004.519837165011
2151,Primary commodity price,Sn,2005,Simulated,460,12169.754282197544
2152,Primary commodity price,Sn,2005,Simulated,159,12027.67173680774
2153,Primary commodity price,Sn,2005,Simulated,353,14501.178777052564
2154,Primary commodity price,Sn,2005,Simulated,242,10999.29335614129
2155,Primary commodity price,Sn,2005,Simulated,213,12200.05163674783
2156,Primary commodity price,Sn,2005,Simulated,155,11906.670781916882
2157,Primary commodity price,Sn,2005,Simulated,105,12322.726914248577
2158,Primary commodity price,Sn,2005,Simulated,62,12433.671914645844
2159,Primary commodity price,Sn,2005,Simulated,301,14484.141386260111
2160,Primary commodity price,Sn,2005,Simulated,223,12103.85688933648
2161,Primary commodity price,Sn,2005,Simulated,86,13238.898538704196
2162,Primary commodity price,Sn,2005,Simulated,Original primary commodity price,10739.2486950206
2163,Primary commodity price,Sn,2005,"Historical, rolling mean","Historical, rolling mean",12672.912287094216
2164,Primary commodity price,Sn,2006,Simulated,267,13154.038395442296
2165,Primary commodity price,Sn,2006,Simulated,137,11989.732004327916
2166,Primary commodity price,Sn,2006,Simulated,139,12323.849422244337
2167,Primary commodity price,Sn,2006,Simulated,146,12395.570134546608
2168,Primary commodity price,Sn,2006,Simulated,264,12130.743711872245
2169,Primary commodity price,Sn,2006,Simulated,315,13725.861683938288
2170,Primary commodity price,Sn,2006,Simulated,104,12432.578739590535
